	Unshuffled	Shuffled
0	1.9116600288220933	1.9119129851017795
1	0.2061689060834388	1.911005306088359
2	0.2290346148255438	1.9123414679748438
3	0.550864272882591	1.9112686065298081
4	0.24056581399606278	1.914326529157278
5	0.24019362641849837	1.912893426380604
6	0.24566705170092423	1.9075733634463239
7	0.23423197052362835	1.9135260301363128
8	0.8603562439501841	1.909377769431229
9	0.2433325710507884	1.9124101196710448
10	0.23606713320279787	0.20813457971615065
11	0.2533827494439597	0.20831775747185383
12	0.24562558783751728	0.20768537403133067
13	0.23562904040163882	0.20743384036046786
14	0.23592975241519418	0.20733099212555148
15	0.2847653987462	0.20928330238512804
16	0.2561548657817018	0.20878333883371075
17	2.031448520268588	0.2074312156707852
18	0.9591562020672613	0.20593954338181095
19	0.22408094661872763	0.20908833084890407
20	0.3557057492417758	0.22708299977869464
21	0.23899722376294563	0.22554523335087967
22	0.2333516774055383	0.2264654727919938
23	0.27907886622179245	0.22627732675246212
24	0.7499261280412024	0.22649466656449216
25	0.23435085684581838	0.2282982053574821
26	0.23323657475084103	0.22985105304310854
27	0.28087189118214634	0.22889407934397887
28	0.23602353974250057	0.2274775363459133
29	0.2435646552537015	0.22605849893459662
30	0.25565375436356436	0.5495197297499893
31	0.2610316252328366	0.5502647266813065
32	0.234478475882744	0.5512585360402398
33	0.2364809724149976	0.5500869812061864
34	0.3983498719486953	0.551027524430372
35	0.4826468779220951	0.5509765302097952
36	0.25084644596093925	0.5507262954772276
37	0.24932236252592369	0.5504466684139666
38	0.25121461246823457	0.549795362551836
39	0.2392156353893861	0.5509325654553736
40	0.24035731940936356	0.24400623332492827
41	0.24091007120630908	0.24416174567069077
42	0.24248292024129625	0.24702289242138512
43	0.23084440078112659	0.24538069524163192
44	0.2368369973960869	0.24789863241736204
45	0.23875165317271668	0.24548281154110413
46	0.8017366351518763	0.24487984934906204
47	0.2416910832323461	0.23958385023647708
48	0.30556939309304576	0.2427984831894137
49	0.24314159911296496	0.24180473809711364
50	0.26260747452967464	0.2358243000625225
51	0.5121493372255389	0.24325923133334534
52	0.2430364873863499	0.2389634452529309
53	0.24784018610060926	0.24446474799014614
54	0.23294850028841374	0.23133074453354208
55	0.24099845187428326	0.23748643926431318
56	1.1930749180777804	0.23635295921036475
57	0.2406716733693428	0.23895850033718347
58	1.6582603797630253	0.2373502399541653
59	0.2330053882712683	0.2396835718779879
60	0.4705933321408077	0.24714026644550324
61	0.2443671201485159	0.25613136370457273
62	0.23596122081023566	0.24945617123136746
63	0.2525963248302352	0.2418253461350434
64	0.24079113086403628	0.24126007106455455
65	0.24354970551642724	0.24909064130023048
66	0.24016104546877018	0.24818207812377036
67	0.23439506364780183	0.25099071616084834
68	0.2523760802782812	0.2541133368828638
69	0.24136856020482161	0.24546054362734004
70	0.24326857568913335	0.2329057279345499
71	0.2591760172517391	0.23228330024620802
72	0.26391943419101416	0.23110874631723052
73	0.2790478737424803	0.23274442625672995
74	0.2542579790552045	0.23198455109160598
75	0.2595714278912275	0.23285375892883337
76	0.25645622915565314	0.23320516238387187
77	0.2565454180167497	0.23458235660282373
78	0.2636111366508171	0.23157332359734248
79	1.3965436301447325	0.2325828832930307
80	0.25000107352694073	0.8548794931546586
81	0.2555462467382608	0.8580346741187977
82	0.23574108295034013	0.8599056828036956
83	0.2627716833987577	0.8633431382245386
84		0.8588032834419622
85		0.8562579636570582
86		0.8607034782022989
87		0.8584248354667001
88		0.861052945382612
89		0.8598131816282132
90		0.24484268122102337
91		0.2444562945839225
92		0.24165941704934601
93		0.2408740915307625
94		0.24246375189908304
95		0.24150956444091887
96		0.2338218421125487
97		0.24054910178448688
98		0.2443456730016402
99		0.24156625296325282
100		0.2430332731107097
101		0.23948186877515681
102		0.22789436693767642
103		0.2478247840707906
104		0.23700206794683296
105		0.23649481691220717
106		0.2382265636038083
107		0.23209920192928857
108		0.23732137758363625
109		0.24289383893278496
110		0.25450809639666894
111		0.25895263931779405
112		0.2579048382801029
113		0.2602805930336079
114		0.25596058896398144
115		0.2580321119694292
116		0.2565445286589228
117		0.25836101234604913
118		0.2561268848445576
119		0.2550332424502864
120		0.23999651638344865
121		0.2416128667123508
122		0.2446853655705172
123		0.2580656128635266
124		0.24442689278201538
125		0.2516418198569703
126		0.24464511450807125
127		0.23792690865746494
128		0.24503409380689867
129		0.24043151095610996
130		0.23554016131314842
131		0.23748216792582394
132		0.24166642402037256
133		0.2359027290796298
134		0.2398475087588662
135		0.24481447081953578
136		0.23489597904054804
137		0.23543103795341788
138		0.23609624275258245
139		0.2413572349403912
140		0.2365836113546927
141		0.23382054626225324
142		0.23401630929444786
143		0.23757769809836
144		0.2365664170850237
145		0.23778458762251872
146		0.23902196787521202
147		0.23997001411972993
148		0.24038442253631992
149		0.23588655771970973
150		0.28377006838683416
151		0.28722443936825987
152		0.2851049639108955
153		0.2841380413434863
154		0.283914725774785
155		0.28287466860573707
156		0.2874747847556967
157		0.2823208533799392
158		0.28580171342990296
159		0.2876548685403023
160		0.24878485310753548
161		0.25995008298330446
162		0.24702004461389215
163		0.24918744427434777
164		0.24682575198831547
165		0.25150674089007297
166		0.2574164239070379
167		0.256210636822849
168		0.25291796876926964
169		0.24661194276089254
170		2.0314102780217613
171		2.031031998473457
172		2.0295891878348313
173		2.029760484512334
174		2.0306109735762017
175		2.0314425735452035
176		2.0319789901508507
177		2.0314378392906693
178		2.031549329389133
179		2.032131562250312
180		0.9603305247260029
181		0.9590249305156212
182		0.9600728282563384
183		0.9589008870733752
184		0.9597116461625069
185		0.9598494120829981
186		0.9593375485108246
187		0.9595222530552174
188		0.958923424897647
189		0.9595125616478197
190		0.23553266765821607
191		0.23793377687540598
192		0.22985597668602634
193		0.23311097981486434
194		0.22787715964026006
195		0.23737098017908415
196		0.23629372375527358
197		0.23657524060154422
198		0.22916549018894122
199		0.23340665353046477
200		0.35937835689782877
201		0.3584105265274265
202		0.3607353065182186
203		0.3608753451764117
204		0.36294130926300616
205		0.3580742871109081
