,loss,recon,kl,mmd,val_loss,val_recon,val_kl,val_mmd
0,42.15768814086914,31.0670108795166,0.0,11.615370750427246,150.56829833984375,27.72574234008789,0.0,117.41963195800781
1,15.100865364074707,8.131070137023926,0.0,7.0693254470825195,18.710966110229492,7.445159435272217,0.0,15.667351722717285
2,11.590097427368164,6.570098400115967,0.0,4.956656455993652,24.07149887084961,6.837424278259277,0.0,17.660240173339844
3,9.823023796081543,5.541919708251953,0.0,4.266913890838623,19.329805374145508,5.1933913230896,0.0,14.037142753601074
4,8.990052223205566,4.834011554718018,0.0,4.071645259857178,16.89472770690918,4.704095363616943,0.0,14.376738548278809
5,8.441972732543945,4.4844584465026855,0.0,3.9977235794067383,11.7358980178833,4.249403953552246,0.0,8.09683609008789
6,8.437954902648926,4.291477680206299,0.0,3.9420087337493896,12.744197845458984,4.052685260772705,0.0,8.376814842224121
7,7.923425674438477,4.088797092437744,0.0,3.905856132507324,11.862762451171875,3.8261282444000244,0.0,9.41806411743164
8,7.610208988189697,3.960352659225464,0.0,3.644521951675415,15.579299926757812,3.636277198791504,0.0,15.266332626342773
9,7.767459869384766,3.916276216506958,0.0,4.04695987701416,10.140755653381348,3.918463945388794,0.0,8.55875015258789
10,7.767624855041504,3.8586819171905518,0.0,3.7660012245178223,9.131293296813965,3.755387783050537,0.0,6.5146684646606445
11,7.702563285827637,3.782015562057495,0.0,4.106971740722656,11.206676483154297,3.472167491912842,0.0,6.988579273223877
12,7.451345920562744,3.793566942214966,0.0,3.856886625289917,9.71338939666748,3.7294254302978516,0.0,6.324280261993408
13,7.620632648468018,3.7550573348999023,0.0,3.801710605621338,8.090468406677246,3.6949338912963867,0.0,5.751371383666992
14,7.427365779876709,3.7239952087402344,0.0,3.7526044845581055,9.246529579162598,3.6312355995178223,0.0,7.847980976104736
15,7.732343673706055,3.638617515563965,0.0,3.6783595085144043,8.814044952392578,3.5968549251556396,0.0,5.827090740203857
16,7.385401725769043,3.5803332328796387,0.0,4.011767864227295,7.950414180755615,3.4219088554382324,0.0,6.230506420135498
17,7.410483360290527,3.5909807682037354,0.0,3.5860133171081543,7.53005838394165,3.3938629627227783,0.0,5.050778388977051
18,7.4407477378845215,3.479175329208374,0.0,3.8188436031341553,8.29171371459961,3.4964046478271484,0.0,6.22984504699707
19,7.036718368530273,3.4649274349212646,0.0,3.64101505279541,8.880558013916016,3.2733612060546875,0.0,8.326628684997559
20,7.054066181182861,3.4401943683624268,0.0,3.6739132404327393,11.852446556091309,3.173262119293213,0.0,9.095885276794434
21,7.263699054718018,3.434821844100952,0.0,3.4727821350097656,10.02171802520752,3.0905277729034424,0.0,9.857069969177246
22,6.955221176147461,3.299745559692383,0.0,3.8203325271606445,8.182279586791992,3.1743741035461426,0.0,5.696329116821289
23,7.161520957946777,3.4038681983947754,0.0,3.4200737476348877,9.116025924682617,3.2870254516601562,0.0,6.302096366882324
24,7.264954090118408,3.3945064544677734,0.0,3.5834622383117676,10.738870620727539,3.2398228645324707,0.0,7.749969482421875
25,7.060159683227539,3.384455919265747,0.0,3.7107677459716797,8.954235076904297,3.1540238857269287,0.0,5.57335901260376
26,6.687002658843994,3.3182172775268555,0.0,3.4763128757476807,8.918917655944824,3.0576553344726562,0.0,4.522009372711182
27,7.027805328369141,3.262542963027954,0.0,3.6671361923217773,8.730862617492676,2.9454383850097656,0.0,6.659063339233398
28,7.039248466491699,3.2293522357940674,0.0,3.7634150981903076,8.710768699645996,3.2748475074768066,0.0,6.422974109649658
29,6.894636154174805,3.1937129497528076,0.0,3.7956929206848145,10.958473205566406,3.0990238189697266,0.0,7.5233306884765625
