,loss,val_loss
0,2038.13818359375,1802.130859375
1,1722.7227783203125,1683.7269287109375
2,1657.680908203125,1632.7266845703125
3,1624.6285400390625,1605.0394287109375
4,1597.0731201171875,1580.5557861328125
5,1573.489013671875,1560.5330810546875
6,1555.8720703125,1545.1407470703125
7,1546.9840087890625,1536.5537109375
8,1534.433837890625,1525.4417724609375
9,1525.563232421875,1515.4461669921875
10,1522.817626953125,1509.86328125
11,1513.15283203125,1501.4962158203125
12,1509.9893798828125,1502.1959228515625
13,1501.12890625,1496.7471923828125
14,1496.2108154296875,1498.0615234375
15,1491.3211669921875,1494.64697265625
16,1488.03125,1474.18115234375
17,1482.661865234375,1472.7349853515625
18,1480.29443359375,1471.2391357421875
19,1474.7666015625,1495.919921875
20,1470.4075927734375,1458.25048828125
21,1463.7890625,1451.1265869140625
22,1461.0035400390625,1449.3350830078125
23,1456.756591796875,1452.0264892578125
24,1450.5382080078125,1439.4923095703125
25,1444.6739501953125,1437.9610595703125
26,1444.30859375,1436.3758544921875
27,1441.1097412109375,1431.8948974609375
28,1436.2442626953125,1430.080078125
29,1433.3125,1427.1600341796875
30,1431.02392578125,1426.8897705078125
31,1427.8883056640625,1419.62744140625
32,1426.767578125,1420.3468017578125
33,1423.0606689453125,1421.7608642578125
34,1422.5123291015625,1423.7431640625
35,1416.813720703125,1412.9031982421875
36,1415.237548828125,1408.4984130859375
37,1415.0230712890625,1408.27294921875
38,1412.45654296875,1411.9105224609375
39,1410.7320556640625,1404.4483642578125
40,1407.46240234375,1405.9229736328125
41,1407.55029296875,1402.6558837890625
42,1406.7822265625,1413.03857421875
43,1403.2362060546875,1399.9508056640625
44,1402.9208984375,1398.27685546875
45,1399.38232421875,1397.9810791015625
46,1397.98779296875,1397.9122314453125
47,1397.2161865234375,1394.72216796875
48,1396.8095703125,1396.2784423828125
49,1394.679443359375,1389.6678466796875
50,1394.1788330078125,1391.498046875
51,1391.608154296875,1388.1343994140625
52,1391.2994384765625,1386.33544921875
53,1388.0672607421875,1383.75439453125
54,1389.6539306640625,1384.7496337890625
55,1388.32470703125,1394.28955078125
56,1385.785400390625,1381.91015625
57,1385.10693359375,1382.36669921875
58,1384.8712158203125,1381.8863525390625
59,1383.19091796875,1380.810546875
60,1382.629638671875,1379.01220703125
61,1381.866943359375,1377.7117919921875
62,1380.47705078125,1382.5443115234375
63,1380.2337646484375,1376.6976318359375
64,1378.0291748046875,1374.5057373046875
65,1378.573486328125,1379.2515869140625
66,1380.0223388671875,1375.7305908203125
67,1378.1051025390625,1374.09033203125
68,1377.235107421875,1385.4229736328125
69,1375.176025390625,1371.9178466796875
70,1374.2032470703125,1373.6900634765625
71,1372.965576171875,1372.3271484375
72,1372.24365234375,1377.2916259765625
73,1372.8001708984375,1370.4019775390625
74,1373.0504150390625,1372.3892822265625
75,1370.9560546875,1367.5537109375
76,1370.950927734375,1368.3486328125
77,1370.6719970703125,1368.2725830078125
78,1370.029296875,1367.7943115234375
79,1368.2965087890625,1367.6258544921875
80,1368.8187255859375,1366.4755859375
81,1368.125244140625,1368.2698974609375
82,1369.83154296875,1370.6053466796875
83,1368.4849853515625,1367.7069091796875
84,1367.28369140625,1367.4599609375
85,1366.4488525390625,1365.9239501953125
86,1366.302734375,1362.714111328125
87,1366.11962890625,1366.2823486328125
88,1365.388671875,1364.4930419921875
89,1364.8487548828125,1362.5364990234375
90,1363.555908203125,1365.2545166015625
91,1363.4957275390625,1365.4986572265625
92,1363.656494140625,1359.66650390625
93,1362.96533203125,1361.5926513671875
94,1361.5804443359375,1358.91845703125
95,1361.8138427734375,1359.268798828125
96,1361.3870849609375,1359.3829345703125
97,1363.0352783203125,1363.5277099609375
98,1359.57275390625,1358.2855224609375
99,1361.4464111328125,1362.6983642578125
100,1361.154541015625,1360.7510986328125
101,1361.65478515625,1358.7156982421875
102,1359.0579833984375,1360.405517578125
103,1358.4744873046875,1358.5960693359375
104,1359.289794921875,1361.7347412109375
105,1358.2763671875,1357.0330810546875
106,1359.4801025390625,1358.5963134765625
107,1358.5125732421875,1359.0279541015625
108,1358.324462890625,1361.0323486328125
109,1357.624267578125,1358.1954345703125
110,1358.127197265625,1358.7786865234375
111,1355.11572265625,1360.329833984375
112,1357.8297119140625,1358.388427734375
113,1357.7515869140625,1361.8177490234375
114,1355.505126953125,1358.6290283203125
115,1357.497802734375,1357.5274658203125
116,1355.526611328125,1355.8135986328125
117,1355.87841796875,1353.7843017578125
118,1354.3319091796875,1353.3656005859375
119,1354.001220703125,1356.042236328125
120,1354.1181640625,1357.8187255859375
121,1353.668212890625,1355.6826171875
122,1353.6522216796875,1356.57666015625
123,1353.4063720703125,1352.904541015625
124,1353.9241943359375,1355.8741455078125
125,1354.37841796875,1353.2889404296875
126,1352.7142333984375,1352.001953125
127,1352.192626953125,1353.919677734375
128,1352.4654541015625,1353.3426513671875
129,1351.6953125,1353.294677734375
130,1352.304931640625,1356.7330322265625
131,1351.791259765625,1355.781005859375
132,1352.165283203125,1352.767578125
133,1350.977783203125,1352.3170166015625
134,1350.76904296875,1351.9119873046875
135,1352.016357421875,1352.7322998046875
136,1350.0325927734375,1350.8077392578125
137,1349.5277099609375,1351.6051025390625
138,1348.97314453125,1348.43994140625
139,1349.0755615234375,1354.8348388671875
140,1349.559326171875,1349.3055419921875
141,1349.364501953125,1356.2384033203125
142,1349.780517578125,1349.8690185546875
143,1349.3482666015625,1352.512451171875
144,1348.89208984375,1349.9429931640625
145,1347.8798828125,1355.1126708984375
146,1348.6773681640625,1349.6776123046875
147,1347.9774169921875,1347.8739013671875
148,1348.4312744140625,1349.09716796875
149,1346.346923828125,1348.7393798828125
150,1346.039306640625,1347.7105712890625
151,1348.6220703125,1351.56494140625
152,1348.36669921875,1346.2037353515625
153,1347.579345703125,1350.0101318359375
154,1347.53564453125,1346.5599365234375
155,1346.5020751953125,1348.352294921875
156,1346.190673828125,1349.1104736328125
157,1346.96337890625,1351.5413818359375
158,1346.5791015625,1346.934814453125
159,1345.1435546875,1350.7747802734375
160,1346.7730712890625,1349.9886474609375
161,1344.5185546875,1348.2747802734375
162,1344.7498779296875,1349.6790771484375
163,1345.0562744140625,1347.9195556640625
164,1345.770751953125,1349.5965576171875
165,1343.7825927734375,1350.4239501953125
166,1343.981201171875,1349.6444091796875
167,1343.791015625,1348.0079345703125
168,1343.99267578125,1345.378662109375
169,1343.8004150390625,1347.28369140625
170,1342.6678466796875,1344.7894287109375
171,1343.47705078125,1344.517822265625
172,1344.37353515625,1346.6195068359375
173,1344.175537109375,1348.8160400390625
174,1344.2880859375,1345.7120361328125
175,1344.5936279296875,1348.2935791015625
176,1342.723876953125,1348.22216796875
177,1343.09375,1354.5819091796875
178,1341.758544921875,1351.0499267578125
179,1343.841552734375,1345.078125
