,loss,recon,kl,mmd,val_loss,val_recon,val_kl,val_mmd
0,6432.36376953125,1745.9715576171875,0.0,4684.43603515625,3643.92724609375,1687.8160400390625,0.0,2953.360595703125
1,3242.560546875,1643.6954345703125,0.0,1592.809814453125,3111.855712890625,1607.49560546875,0.0,2387.5634765625
2,2847.80859375,1591.921875,0.0,1291.609619140625,2930.556640625,1572.8814697265625,0.0,2254.59521484375
3,2771.039794921875,1561.3792724609375,0.0,1233.1138916015625,2838.171142578125,1551.5478515625,0.0,2168.7646484375
4,2744.166259765625,1535.22998046875,0.0,1224.517822265625,2890.1025390625,1514.96875,0.0,2164.64208984375
5,2699.64794921875,1509.7457275390625,0.0,1256.8782958984375,2856.462158203125,1500.466796875,0.0,2104.193115234375
6,2698.326904296875,1489.978515625,0.0,1186.789306640625,2839.7900390625,1477.4361572265625,0.0,2083.132568359375
7,2647.770751953125,1474.1807861328125,0.0,1196.300537109375,2820.3203125,1456.837158203125,0.0,1980.4136962890625
8,2650.20068359375,1451.205078125,0.0,1166.2926025390625,2663.718017578125,1444.388427734375,0.0,1718.1534423828125
9,2627.0625,1444.2340087890625,0.0,1186.0294189453125,2710.75390625,1431.2376708984375,0.0,2105.931396484375
10,2572.275634765625,1426.4931640625,0.0,1141.0067138671875,2711.43017578125,1424.438232421875,0.0,2249.529052734375
11,2567.77294921875,1415.925048828125,0.0,1144.925048828125,2675.871337890625,1411.9287109375,0.0,2125.253173828125
12,2530.156494140625,1404.4847412109375,0.0,1139.5635986328125,2690.783203125,1402.729248046875,0.0,2001.1265869140625
13,2549.89453125,1396.0106201171875,0.0,1160.318359375,2699.102294921875,1394.3348388671875,0.0,2031.1275634765625
14,2517.701416015625,1383.8433837890625,0.0,1155.6982421875,2623.440185546875,1377.4796142578125,0.0,1962.0357666015625
15,2537.914794921875,1375.638427734375,0.0,1135.4461669921875,2687.957275390625,1370.788330078125,0.0,1952.1016845703125
16,2495.679443359375,1365.9881591796875,0.0,1150.7752685546875,2714.193603515625,1359.91162109375,0.0,1962.2843017578125
17,2472.25537109375,1362.737548828125,0.0,1140.040283203125,2636.753662109375,1364.4100341796875,0.0,2145.816650390625
18,2467.5595703125,1351.8740234375,0.0,1148.2432861328125,2619.51806640625,1346.182373046875,0.0,2099.7724609375
19,2467.04150390625,1342.7615966796875,0.0,1141.857666015625,2656.297607421875,1340.803466796875,0.0,1804.3814697265625
20,2457.62109375,1334.1988525390625,0.0,1105.231201171875,2700.12646484375,1327.4071044921875,0.0,2118.150634765625
21,2426.069580078125,1325.5703125,0.0,1118.2281494140625,2570.715576171875,1318.4254150390625,0.0,1800.85498046875
22,2408.89013671875,1313.7745361328125,0.0,1091.544921875,2598.546142578125,1306.5499267578125,0.0,2214.411865234375
23,2398.28173828125,1302.945068359375,0.0,1097.6279296875,2607.753662109375,1295.6650390625,0.0,2102.106689453125
24,2415.71923828125,1296.9287109375,0.0,1110.2635498046875,2570.6640625,1289.3668212890625,0.0,2055.76416015625
25,2345.3505859375,1286.715087890625,0.0,1086.273681640625,2551.751708984375,1278.4840087890625,0.0,2105.484375
26,2345.85107421875,1278.8004150390625,0.0,1068.244384765625,2551.6728515625,1271.0177001953125,0.0,1930.5943603515625
27,2317.770751953125,1270.0809326171875,0.0,1092.3309326171875,2577.910400390625,1268.439697265625,0.0,1703.5504150390625
28,2331.536865234375,1264.1968994140625,0.0,1049.8663330078125,2570.1552734375,1256.086669921875,0.0,2138.316650390625
29,2300.9267578125,1257.1767578125,0.0,1072.7225341796875,2514.112060546875,1256.119384765625,0.0,1948.873046875
