,loss,recon,kl,mmd,val_loss,val_recon,val_kl,val_mmd
0,18623.33203125,2055.731201171875,0.0,16571.6953125,8062.68798828125,2050.66015625,0.0,6745.80517578125
1,7028.4111328125,2040.5380859375,0.0,4960.47216796875,4026.75927734375,2050.80322265625,0.0,2987.83203125
2,4092.050048828125,2040.6336669921875,0.0,2084.47998046875,3626.27392578125,2050.494873046875,0.0,2347.181396484375
3,3506.26513671875,2040.4576416015625,0.0,1457.6845703125,3552.9033203125,2049.786376953125,0.0,2499.222900390625
4,3330.15771484375,2039.99609375,0.0,1314.78857421875,3535.080078125,2049.095703125,0.0,2108.067138671875
5,3281.18017578125,2039.1771240234375,0.0,1207.9893798828125,3506.732177734375,2048.258056640625,0.0,2327.462158203125
6,3210.435302734375,2038.4268798828125,0.0,1193.4334716796875,3335.8837890625,2047.0443115234375,0.0,2213.021240234375
7,3201.251220703125,2037.7021484375,0.0,1178.2713623046875,3400.6728515625,2046.3087158203125,0.0,2221.1171875
8,3185.552490234375,2036.8612060546875,0.0,1187.7755126953125,3448.55712890625,2045.54345703125,0.0,2047.0718994140625
9,3175.064697265625,2036.046875,0.0,1136.927734375,3365.027099609375,2045.3023681640625,0.0,2015.1832275390625
10,3158.22314453125,2035.5247802734375,0.0,1131.9530029296875,3434.570556640625,2044.338623046875,0.0,2260.009521484375
11,3164.79638671875,2034.8739013671875,0.0,1123.640869140625,3456.34130859375,2043.816162109375,0.0,2151.97607421875
12,3136.809814453125,2034.1512451171875,0.0,1098.8839111328125,3433.23779296875,2043.01123046875,0.0,1898.9544677734375
13,3147.13330078125,2033.4512939453125,0.0,1130.3359375,3406.3447265625,2042.5040283203125,0.0,2123.2666015625
14,3128.3720703125,2032.549560546875,0.0,1105.9398193359375,3433.77880859375,2041.4290771484375,0.0,2085.417236328125
15,3131.656982421875,2031.8856201171875,0.0,1071.7882080078125,3416.8203125,2040.46826171875,0.0,2240.985595703125
16,3107.02587890625,2030.92822265625,0.0,1084.3214111328125,3404.70166015625,2040.0654296875,0.0,2464.304443359375
17,3110.38330078125,2030.3428955078125,0.0,1101.00390625,3566.878662109375,2038.9447021484375,0.0,1967.6488037109375
18,3113.176025390625,2029.4571533203125,0.0,1087.6719970703125,3433.298095703125,2037.7716064453125,0.0,2286.6328125
19,3113.498291015625,2028.5892333984375,0.0,1081.0926513671875,3464.554443359375,2036.9263916015625,0.0,2315.789306640625
20,3114.251708984375,2027.7203369140625,0.0,1091.1580810546875,3476.302490234375,2036.54638671875,0.0,2344.598388671875
21,3114.7568359375,2026.7476806640625,0.0,1098.207275390625,3561.57568359375,2035.0684814453125,0.0,2081.444091796875
22,3077.444091796875,2025.79345703125,0.0,1074.06884765625,3304.402587890625,2034.5302734375,0.0,2118.199951171875
23,3107.68212890625,2024.798828125,0.0,1085.34619140625,3381.788818359375,2033.3526611328125,0.0,2087.3544921875
24,3103.122802734375,2023.6611328125,0.0,1066.246826171875,3368.69189453125,2032.55615234375,0.0,2100.914794921875
25,3092.7548828125,2022.68212890625,0.0,1051.142333984375,3470.605712890625,2030.7249755859375,0.0,2149.442626953125
26,3091.7939453125,2021.15380859375,0.0,1086.9503173828125,3472.232177734375,2029.2762451171875,0.0,2096.245361328125
27,3084.1904296875,2019.6737060546875,0.0,1049.3768310546875,3402.3671875,2028.1475830078125,0.0,1908.9876708984375
28,3087.357177734375,2018.2772216796875,0.0,1076.1185302734375,3372.13525390625,2026.7730712890625,0.0,2104.342041015625
29,3106.414306640625,2016.94921875,0.0,1082.0980224609375,3408.62353515625,2025.3427734375,0.0,2082.784912109375
