Metadata_Plate_Map_Name,Metadata_broad_sample,Metadata_pert_well,Metadata_mmoles_per_liter,Metadata_dose_recode,Metadata_unique_id,0,1,2,3,4,5,6,7,8,9
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H01,10.0,6,BRD-A27732521-003-08-3_dose_6,1.184634,0.39955258,1.4139473,-0.09875789,0.5302559,1.4538511,-2.0620246,-0.3904716,0.5701165,-0.25646424
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H02,3.3333,5,BRD-A27732521-003-08-3_dose_5,0.26990765,-0.5715697,0.3514676,0.39298207,1.3023714,-0.18958734,-0.710919,0.21502276,0.40523744,-0.37580302
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H03,1.1111,4,BRD-A27732521-003-08-3_dose_4,-1.6077623,-0.55801225,0.40223387,0.6628679,0.13112575,0.656407,-0.9099247,0.5582566,1.1491693,-1.0033861
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H04,0.37037,3,BRD-A27732521-003-08-3_dose_3,-0.27434272,-0.124814264,-1.8531036,1.1134236,0.74356997,-0.42268157,-1.0375662,-1.8290026,0.64864737,-0.7027113
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H05,0.12346,2,BRD-A27732521-003-08-3_dose_2,0.041267425,-0.59853315,-0.2115185,0.17570686,0.48016787,-0.5075252,2.0301101,-0.5606804,-0.84232974,-0.2609006
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H06,0.041152,1,BRD-A27732521-003-08-3_dose_1,-1.6225752,0.038127445,-0.4717799,0.8297505,-0.43981567,-1.1745434,-1.5969365,-1.2422247,-0.18527865,0.27925336
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I01,10.0,6,BRD-A28467416-002-01-0_dose_6,0.6791196,1.8879719,2.8605351,2.6657164,-0.2311955,0.7528585,1.312918,2.7140658,-0.37258637,-2.1289594
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I02,3.3333,5,BRD-A28467416-002-01-0_dose_5,-0.13289386,1.9377317,3.8703232,1.439739,-0.05562763,-0.83359396,-1.7573199,3.4473019,2.4675891,0.473558
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I03,1.1111,4,BRD-A28467416-002-01-0_dose_4,0.20446795,2.1180353,3.7550838,0.37015134,-0.26766482,0.71044683,0.096421584,3.3489814,-0.31154773,-0.5695355
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I04,0.37037,3,BRD-A28467416-002-01-0_dose_3,0.3848448,1.6165323,2.7918975,0.21043047,-0.08744633,0.63518375,-0.29231238,1.4316683,-0.23668593,-0.37290123
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I05,0.12346,2,BRD-A28467416-002-01-0_dose_2,1.3503513,1.2233375,2.593589,-1.567378,0.44952583,-0.13170739,-0.1397227,0.7256745,-1.1634985,-1.458026
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I06,0.041152,1,BRD-A28467416-002-01-0_dose_1,-0.092823915,0.9832597,-0.22442245,-0.6822011,-0.35305548,-0.60149676,0.42347932,-0.839701,-0.5647459,1.4911085
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I07,10.0,6,BRD-A28545468-003-16-6_dose_6,-0.89930093,-0.5961176,-1.4822931,-1.0766946,-0.697495,-0.6805326,0.2644667,-1.9033586,-0.549847,-0.41541296
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I08,3.3333,5,BRD-A28545468-003-16-6_dose_5,-0.22388436,0.2546141,0.07930285,-1.2951108,-0.86955035,0.7442536,-0.6801652,-1.8037674,-1.3861854,-1.2410122
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I09,1.1111,4,BRD-A28545468-003-16-6_dose_4,-0.72424585,-0.7685964,0.20961183,-0.34071025,-1.688479,2.446912,-0.5185367,-0.9404208,0.5591608,0.4398594
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I10,0.37037,3,BRD-A28545468-003-16-6_dose_3,-0.9941064,-0.7876026,-0.8387896,-0.63195634,0.6545783,-1.091894,-1.1793575,0.23712695,-1.2068796,-1.5874573
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I11,0.12346,2,BRD-A28545468-003-16-6_dose_2,-1.0694692,-0.54729027,-1.221925,-1.2617915,-1.2402959,1.3315824,1.3663149,-0.8081876,-0.9604581,-0.95578337
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I12,0.041152,1,BRD-A28545468-003-16-6_dose_1,-1.1995914,-0.8723551,0.6819302,-0.861617,-0.3507918,-0.9257239,-0.57444376,0.08363813,0.03791447,-0.4405981
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J19,10.0,6,BRD-A28787076-001-04-8_dose_6,-0.93420863,1.6589535,-1.1077111,0.9558836,0.46587527,0.9140192,-0.60433686,-1.0971165,-0.39290026,-0.7560947
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J20,3.3333,5,BRD-A28787076-001-04-8_dose_5,-1.1743991,-3.1881735,-1.3872528,0.60060936,-1.1908551,-1.8800583,0.40587676,-0.31896996,1.4823571,0.07083824
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J21,1.1111,4,BRD-A28787076-001-04-8_dose_4,-0.28669456,-0.635643,-0.51885825,0.2931092,-2.1920328,1.4780953,-0.8256089,-0.97663856,0.46040055,-0.26584387
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J22,0.37037,3,BRD-A28787076-001-04-8_dose_3,1.8996954,-0.704525,-1.0672779,0.8692026,-0.29185688,2.0759165,0.9589201,-1.9780746,-0.9280642,0.16841984
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J23,0.12346,2,BRD-A28787076-001-04-8_dose_2,-0.6563178,1.1044897,-0.7088592,-0.85396266,-1.0924466,0.40284055,2.0014079,0.47441074,1.6083516,0.58201647
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J24,0.041152,1,BRD-A28787076-001-04-8_dose_1,-0.53876305,0.56709206,0.83589774,-0.36914596,1.6681206,-0.004205674,-0.54009736,0.500844,-0.61538863,-1.2684491
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L07,10.0,6,BRD-A29260609-003-26-0_dose_6,-0.6511483,1.0706782,0.9687942,1.4338672,-0.14657775,-0.36719778,0.82446086,-0.24262178,-0.21845761,-1.3929524
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L08,3.3333,5,BRD-A29260609-003-26-0_dose_5,0.70989025,-1.5425135,0.9059626,-0.09349686,0.29835153,1.4049636,1.0929267,-1.6554258,-0.8588336,0.39004093
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L09,1.1111,4,BRD-A29260609-003-26-0_dose_4,-1.6239928,-0.9193616,-0.8324808,0.16255324,-0.85474646,0.11523658,1.1948006,-0.7570316,-0.048621304,-1.4749122
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L10,0.37037,3,BRD-A29260609-003-26-0_dose_3,-1.4457315,-0.3019785,-0.9785118,0.6168403,-1.588876,0.60307246,-0.56497014,-0.8755102,-1.6758033,-0.008323996
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L11,0.12346,2,BRD-A29260609-003-26-0_dose_2,-1.0675907,1.0657276,0.29068625,-0.16582389,-0.64781004,-1.096391,0.0587946,-1.2863855,0.51027924,0.110749125
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L12,0.041152,1,BRD-A29260609-003-26-0_dose_1,-1.0426284,-0.64087975,-0.5865611,0.65188026,-1.4096172,0.4544249,0.25727394,-1.2001082,0.3665462,-0.58087015
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K13,10.0,6,BRD-A29289453-001-04-7_dose_6,-1.4968058,0.52955705,0.7827334,-0.6575311,0.79951113,0.0804374,-0.6974568,-0.49118036,1.1106755,0.0071103834
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K14,3.3333,5,BRD-A29289453-001-04-7_dose_5,-0.75910676,-0.04916372,-0.46367717,-0.16064814,-1.0980974,0.8778816,0.9929142,-0.615611,1.4496326,-0.7210155
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K15,1.1111,4,BRD-A29289453-001-04-7_dose_4,-1.2385209,-0.1585708,0.09772527,0.9710628,-1.0799239,2.1758194,-0.22984177,-1.2628603,-0.59274477,0.10457985
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K16,0.37037,3,BRD-A29289453-001-04-7_dose_3,-1.5243998,2.3753877,-1.0602797,-0.8231177,-1.3995075,0.8084295,-1.4836864,-0.19613981,-1.592997,-0.7770907
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K17,0.12346,2,BRD-A29289453-001-04-7_dose_2,-2.0142422,-0.27199236,-0.36578077,0.6100799,-0.8152667,-0.34233516,2.33971,-1.2106358,-0.34629697,0.85617775
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K18,0.041152,1,BRD-A29289453-001-04-7_dose_1,-0.40234235,-0.5873927,-1.7776169,0.17190868,-2.0537386,0.2047084,1.2550231,-2.0208473,-0.21335897,-1.0289164
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L13,10.0,6,BRD-A29322418-237-04-0_dose_6,-0.785513,-0.93402946,0.38037744,-0.19729313,-0.91608393,-0.8662213,1.2935115,0.19609898,0.0999534,-0.6183575
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L14,3.3333,5,BRD-A29322418-237-04-0_dose_5,-0.41870698,-1.1590586,-1.575289,-1.3459638,-0.67687726,0.077337876,1.5568923,1.0561192,-0.9702295,0.35021296
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L15,1.1111,4,BRD-A29322418-237-04-0_dose_4,0.111561865,-0.44040245,-0.75681746,0.6927559,-0.7996197,2.1418114,0.26132804,-0.9642105,0.15666842,1.6115844
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L16,0.37037,3,BRD-A29322418-237-04-0_dose_3,-1.109845,-0.6254916,0.30118448,-1.0368271,-1.4096491,1.762053,0.7535851,0.37867308,-0.110550866,0.061242312
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L17,0.12346,2,BRD-A29322418-237-04-0_dose_2,0.33631262,0.94127417,-0.09548178,0.15221249,-0.042592704,-1.6566279,1.0152185,-1.2826965,0.08307769,1.202262
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L18,0.041152,1,BRD-A29322418-237-04-0_dose_1,1.3348601,0.41015047,0.32097283,-0.76759756,-1.2700007,0.65692794,0.6813537,0.8989286,1.0585465,0.52022123
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N01,10.0,6,BRD-A29623586-001-01-3_dose_6,1.3924183,0.5654806,0.0039049983,0.5802212,0.15924227,0.28778613,-0.14355485,-0.6294181,-1.035869,0.42833763
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N02,3.3333,5,BRD-A29623586-001-01-3_dose_5,1.299964,0.6138396,0.43492568,0.65767056,0.44232666,-1.415448,-0.95481473,-1.2584554,1.8206496,1.0511078
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N03,1.1111,4,BRD-A29623586-001-01-3_dose_4,0.9999009,0.015490413,-1.0141431,0.07388264,0.9793436,1.618584,-0.37919092,0.6887241,-1.5515555,-1.4091861
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N04,0.37037,3,BRD-A29623586-001-01-3_dose_3,0.87869704,1.3565547,-0.1394701,0.068477206,0.6804033,0.56519735,-0.5746075,0.8930397,-0.32066545,-0.068300605
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N05,0.12346,2,BRD-A29623586-001-01-3_dose_2,0.036957603,1.0933814,0.1117329,-0.30457473,0.45354548,-0.12699893,0.77721655,-1.0447934,0.26317447,0.19271064
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N06,0.041152,1,BRD-A29623586-001-01-3_dose_1,-0.56525785,-1.9377576,-1.5926051,-1.0993489,-1.4207169,-0.19370356,0.6012017,-0.61684877,-0.40912113,-1.5382037
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N13,10.0,6,BRD-A29731977-001-04-5_dose_6,2.026688,1.1106226,2.448744,-0.5044613,1.7801173,-1.1225084,0.5746983,1.5460136,-1.3264031,-2.120104
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N14,3.3333,5,BRD-A29731977-001-04-5_dose_5,0.921777,-1.3332891,0.102873296,-0.90294945,0.34255743,1.9841952,0.25610974,0.14746982,-0.8423596,0.6353853
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N15,1.1111,4,BRD-A29731977-001-04-5_dose_4,1.0401645,0.122163385,0.39716086,0.27155417,-0.087561935,-0.71573395,-0.27382693,0.6819079,-0.1531173,0.42476672
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N16,0.37037,3,BRD-A29731977-001-04-5_dose_3,-2.6398106,0.6971479,-0.68000877,-0.7559543,-1.4544986,1.5471219,-0.7431272,0.12937981,-1.301832,-2.777998
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N17,0.12346,2,BRD-A29731977-001-04-5_dose_2,-0.4131468,-1.1603626,-1.8064826,-0.6777789,-2.8593974,-0.17202944,0.12293161,1.0245852,0.012664963,0.23177278
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N18,0.041152,1,BRD-A29731977-001-04-5_dose_1,1.1252874,-0.37401578,-0.3278966,-0.5060353,-1.5034343,0.47289264,-0.3168589,-0.051634073,0.6316007,-0.97716343
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M19,10.0,6,BRD-A29734509-011-13-6_dose_6,-0.8190309,-0.15274031,0.35222948,-2.1953645,-0.010860503,0.5196841,1.5344627,-0.0002990961,0.2760044,0.5566625
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M20,3.3333,5,BRD-A29734509-011-13-6_dose_5,0.11122011,2.203267,-1.0951314,-2.0228908,0.06065777,-0.12067801,0.60268724,-0.32254893,-0.32057366,-0.007865742
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M21,1.1111,4,BRD-A29734509-011-13-6_dose_4,0.6942547,0.38978773,-0.47531706,1.6082081,-1.4097543,-0.27210268,0.80232686,0.29314023,-1.0740294,0.37171778
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M22,0.37037,3,BRD-A29734509-011-13-6_dose_3,1.7883942,-1.6973348,-0.003575602,1.4760127,-1.1997336,-1.052997,0.7397442,0.28750873,0.09026569,-1.1085379
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M23,0.12346,2,BRD-A29734509-011-13-6_dose_2,2.4968789,0.3081115,0.05127552,0.8108678,-1.0583446,-0.04113993,-0.40580118,-0.6470363,-1.1864731,0.89185864
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M24,0.041152,1,BRD-A29734509-011-13-6_dose_1,3.2329597,-0.01838686,0.28749552,0.057250112,0.24324927,0.8601384,0.2622673,-0.44345713,0.01475586,0.9028926
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P01,10.0,6,BRD-A30051119-002-01-8_dose_6,0.97566307,-0.87311935,1.6873045,-0.4242162,1.6272418,-0.8264624,-0.8243819,-0.2603339,0.059294716,1.0991656
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P02,3.3333,5,BRD-A30051119-002-01-8_dose_5,1.5645819,1.5184295,1.3548207,-0.09026021,2.0903993,0.635533,-2.210067,0.8277807,-0.7715867,1.0253932
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P03,1.1111,4,BRD-A30051119-002-01-8_dose_4,0.73654944,1.6180508,0.5075956,-0.58394825,0.42493737,0.8869642,0.5881411,0.34018725,0.6721062,-0.0011335164
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P04,0.37037,3,BRD-A30051119-002-01-8_dose_3,0.40732273,-0.18953276,-0.045672238,-0.24862844,0.70502084,0.7646083,-1.3071247,-1.8318741,0.7564192,-0.37734997
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P05,0.12346,2,BRD-A30051119-002-01-8_dose_2,1.1647496,0.6563533,0.19424953,-0.30431372,0.99993026,-0.19572012,-3.0079918,-0.055169612,1.7769846,-0.37085924
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P06,0.041152,1,BRD-A30051119-002-01-8_dose_1,0.51021427,-0.43546206,0.40055716,0.7348711,-0.5423931,-0.4928013,-0.035273984,-0.32642522,0.910922,-2.4368029
C-7161-01-LM6-001,BRD-K03842655-001-02-1,P19,2.0,4,BRD-K03842655-001-02-1_dose_4,1.203871,-1.7941556,-0.7851573,2.5354362,1.1914941,-1.3520173,0.6157496,-0.38766226,-0.75285375,-0.9212363
C-7161-01-LM6-001,BRD-K03842655-001-02-1,P20,0.66667,3,BRD-K03842655-001-02-1_dose_3,1.8659346,0.11476436,0.15373015,1.9369992,0.37425008,-1.0882696,-1.4330937,-1.3197347,-1.7278342,2.1994812
C-7161-01-LM6-001,BRD-K03842655-001-02-1,P21,0.22222,2,BRD-K03842655-001-02-1_dose_2,0.37327826,1.7206457,0.6918188,-0.38353848,-0.5659299,-0.7310494,0.21797922,-0.2518996,-0.046788003,0.05009744
C-7161-01-LM6-001,BRD-K03842655-001-02-1,P22,0.074074,1,BRD-K03842655-001-02-1_dose_1,2.213726,-1.1895047,0.01215452,-1.4509318,0.805706,-1.8183665,-0.90210503,0.004845649,0.2667257,-0.027111966
