Metadata_Plate_Map_Name,Metadata_broad_sample,Metadata_pert_well,Metadata_mmoles_per_liter,Metadata_dose_recode,Metadata_unique_id,0,1,2,3,4,5,6,7,8,9
C-7161-01-LM6-005,BRD-K07954936-001-01-3,B10,0.37037,3,BRD-K07954936-001-01-3_dose_3,-0.9023815,-1.3123956,0.17976496,1.4369146,1.7613307,-0.5820892,-0.9185065,0.6374741,1.7274501,0.9034073
C-7161-01-LM6-005,BRD-K07954936-001-01-3,B11,0.12346,2,BRD-K07954936-001-01-3_dose_2,0.7991302,1.6534853,-0.36352092,-0.9919056,-0.4936449,0.57345116,-0.22555295,-1.621209,0.3165003,0.78972113
C-7161-01-LM6-005,BRD-K07954936-001-01-3,B12,0.041152,1,BRD-K07954936-001-01-3_dose_1,-0.82379913,-0.53391993,-0.7568289,-0.06228411,-0.13488603,0.4868516,-1.5252845,1.1753962,0.04622501,0.68592525
C-7161-01-LM6-005,BRD-K08037784-001-12-6,B13,10.0,6,BRD-K08037784-001-12-6_dose_6,-1.3203216,0.32144177,-0.47919703,-0.008252725,0.31139174,0.33321023,-0.117635086,-0.27708834,0.91312057,-0.2807966
C-7161-01-LM6-005,BRD-K08037784-001-12-6,B14,3.3333,5,BRD-K08037784-001-12-6_dose_5,-0.31276715,1.7766244,-1.4166845,1.9819689,1.1114436,-0.22000942,0.9680073,0.7578794,-0.4324357,1.1952581
C-7161-01-LM6-005,BRD-K08037784-001-12-6,B15,1.1111,4,BRD-K08037784-001-12-6_dose_4,0.33506733,0.020228222,-0.07905472,-0.40241846,1.0270941,0.02841632,-0.20278282,-0.3036608,0.81437933,0.553605
C-7161-01-LM6-005,BRD-K08037784-001-12-6,B16,0.37037,3,BRD-K08037784-001-12-6_dose_3,0.317899,0.033969827,1.5700796,1.9298378,0.6347669,-0.82664686,-1.3703879,0.8330138,-0.98719853,-0.22188225
C-7161-01-LM6-005,BRD-K08037784-001-12-6,B17,0.12346,2,BRD-K08037784-001-12-6_dose_2,-0.13680086,0.9356825,0.99152654,-0.21725485,-0.6431154,-1.8189816,0.21530996,-0.0025019646,0.2568003,0.61013293
C-7161-01-LM6-005,BRD-K08037784-001-12-6,B18,0.041152,1,BRD-K08037784-001-12-6_dose_1,-1.588573,-0.8668722,1.0338409,0.0010864884,0.36649624,-0.1414769,-0.30449706,0.7390605,-1.1660962,1.4035463
C-7161-01-LM6-005,BRD-K08109215-001-06-4,A19,10.0,6,BRD-K08109215-001-06-4_dose_6,-1.180113,-0.33371043,0.1861976,0.17351706,-0.17052455,0.353378,0.47068304,-0.7244257,-0.040559225,1.123665
C-7161-01-LM6-005,BRD-K08109215-001-06-4,A20,3.3333,5,BRD-K08109215-001-06-4_dose_5,-1.2992626,0.15482125,0.7800175,-0.10249813,0.40695998,0.046203177,0.835011,-0.5430396,0.76194066,0.5503548
C-7161-01-LM6-005,BRD-K08109215-001-06-4,A21,1.1111,4,BRD-K08109215-001-06-4_dose_4,-0.19080183,0.72500324,-0.85566735,-0.11070532,-0.17597775,0.26240236,-1.8207166,1.2447686,-1.4317677,-0.8571723
C-7161-01-LM6-005,BRD-K08109215-001-06-4,A22,0.37037,3,BRD-K08109215-001-06-4_dose_3,-0.7586733,-0.606592,2.295485,0.24431014,1.7961755,0.14235532,-2.4491684,1.4269333,1.2237617,0.8543072
C-7161-01-LM6-005,BRD-K08109215-001-06-4,A23,0.12346,2,BRD-K08109215-001-06-4_dose_2,0.11930409,1.9175869,1.0927094,0.5650425,1.0510708,-0.3071752,-0.6310141,1.3224497,0.9968568,0.04110718
C-7161-01-LM6-005,BRD-K08109215-001-06-4,A24,0.041152,1,BRD-K08109215-001-06-4_dose_1,-0.3713711,0.5628194,0.8769928,0.5677679,-0.40441117,-0.3540528,-1.0805243,-0.5900374,0.009602606,-0.10948013
C-7161-01-LM6-005,BRD-K08206212-002-01-0,C01,10.0,6,BRD-K08206212-002-01-0_dose_6,-0.22058153,-1.8064414,-0.2179636,1.2165381,-0.037029915,-0.5335099,-0.23800245,-0.27490312,2.377458,0.55031323
C-7161-01-LM6-005,BRD-K08206212-002-01-0,C02,3.3333,5,BRD-K08206212-002-01-0_dose_5,-0.6353894,1.0331436,-1.1276194,-0.299286,-1.4589044,-0.6022374,-0.59165406,-0.20978022,1.9369977,0.40463057
C-7161-01-LM6-005,BRD-K08206212-002-01-0,C03,1.1111,4,BRD-K08206212-002-01-0_dose_4,0.5164279,-0.0689614,1.5422238,-0.5951135,1.1373153,-0.33321935,-2.4444425,-0.21251589,0.15060532,0.17016281
C-7161-01-LM6-005,BRD-K08206212-002-01-0,C04,0.37037,3,BRD-K08206212-002-01-0_dose_3,1.1537359,-0.13672951,0.2245414,0.16830151,0.48834455,0.14539117,-0.80011266,-1.2579496,-0.41867286,0.5854984
C-7161-01-LM6-005,BRD-K08206212-002-01-0,C05,0.12346,2,BRD-K08206212-002-01-0_dose_2,-0.06485987,-1.2254932,-0.79019827,-0.15342957,-0.2249769,1.2414804,-1.1027784,0.07662001,0.56142956,-0.31481522
C-7161-01-LM6-005,BRD-K08206212-002-01-0,C06,0.041152,1,BRD-K08206212-002-01-0_dose_1,0.116150916,2.284013,0.032012038,0.43272248,2.4398084,1.3066733,-0.6076606,-0.13833058,1.6359481,2.0941765
C-7161-01-LM6-005,BRD-K08248804-001-01-8,D01,10.0,6,BRD-K08248804-001-01-8_dose_6,-1.3211194,-0.8073487,-0.95495343,1.1544282,1.4806333,0.25695577,-0.5973271,0.3750968,0.6127741,-0.20260257
C-7161-01-LM6-005,BRD-K08248804-001-01-8,D02,3.3333,5,BRD-K08248804-001-01-8_dose_5,-0.8992094,0.2605499,0.094803706,0.45920756,-1.3780934,0.93937165,0.3093218,1.3503704,1.4810686,1.8249305
C-7161-01-LM6-005,BRD-K08248804-001-01-8,D03,1.1111,4,BRD-K08248804-001-01-8_dose_4,1.5552843,0.5114523,-2.4142418,0.5909165,-0.9100934,-0.11835408,-0.56563216,1.8411934,1.855974,0.22782642
C-7161-01-LM6-005,BRD-K08248804-001-01-8,D04,0.37037,3,BRD-K08248804-001-01-8_dose_3,0.27364647,-0.072720766,2.067852,-1.7511466,0.17060295,2.259969,0.445314,0.017798066,1.4517632,-0.23323613
C-7161-01-LM6-005,BRD-K08248804-001-01-8,D05,0.12346,2,BRD-K08248804-001-01-8_dose_2,-0.1667831,0.6443348,-0.56727856,-1.0668706,1.9846432,-1.7654022,1.9985307,-1.3836029,-0.20754468,-0.22913134
C-7161-01-LM6-005,BRD-K08248804-001-01-8,D06,0.041152,1,BRD-K08248804-001-01-8_dose_1,-1.0088443,0.5792389,-0.28191254,-1.0671211,-0.046205312,-0.74117935,1.128622,2.208218,0.7419848,-0.14583266
C-7161-01-LM6-005,BRD-K08252256-236-33-8,C07,10.0,6,BRD-K08252256-236-33-8_dose_6,-0.6480031,0.6617521,-0.30781722,-0.34085202,2.2083747,1.0809932,0.6336384,0.89901805,0.43052346,-0.6246426
C-7161-01-LM6-005,BRD-K08252256-236-33-8,C08,3.3333,5,BRD-K08252256-236-33-8_dose_5,0.81614316,0.285533,0.5098537,-1.2328495,0.95029604,-0.2339536,-1.1748269,0.6311807,1.5661271,1.2672918
C-7161-01-LM6-005,BRD-K08252256-236-33-8,C09,1.1111,4,BRD-K08252256-236-33-8_dose_4,-0.14056578,-0.3782888,0.17104615,-0.062024415,-1.4073428,0.3800139,-0.16272593,-0.9126001,1.1849396,0.28483957
C-7161-01-LM6-005,BRD-K08252256-236-33-8,C10,0.37037,3,BRD-K08252256-236-33-8_dose_3,-0.023536742,1.2041714,-0.12817334,-0.40022063,-0.22374922,2.1027608,1.2651279,1.1548221,-1.2777255,0.27831358
C-7161-01-LM6-005,BRD-K08252256-236-33-8,C11,0.12346,2,BRD-K08252256-236-33-8_dose_2,1.5012197,-0.7877064,0.08410417,-0.52056336,1.1047347,-1.1159687,1.0569481,2.270886,0.25712702,2.3329253
C-7161-01-LM6-005,BRD-K08252256-236-33-8,C12,0.041152,1,BRD-K08252256-236-33-8_dose_1,-0.31349516,-0.71713865,0.071728915,-0.14415497,-0.01250419,1.493088,0.31878543,1.1452929,-0.42187858,1.3654523
C-7161-01-LM6-005,BRD-K08547377-394-03-5,C13,10.0,6,BRD-K08547377-394-03-5_dose_6,1.0657994,0.30487573,2.014204,4.1785016,-0.51916254,-0.023906022,-2.2101665,0.21823248,2.165431,0.12766367
C-7161-01-LM6-005,BRD-K08547377-394-03-5,C14,3.3333,5,BRD-K08547377-394-03-5_dose_5,0.22777098,-0.7787156,-0.11104089,2.4389565,-1.5101914,-0.95942533,-0.9428939,1.1848904,-0.14125991,-0.92506695
C-7161-01-LM6-005,BRD-K08547377-394-03-5,C15,1.1111,4,BRD-K08547377-394-03-5_dose_4,1.2534894,-0.042026103,0.8359195,-2.1293442,-1.5066555,1.4747909,-0.27080768,-1.2404687,-0.8045417,-1.0878028
C-7161-01-LM6-005,BRD-K08547377-394-03-5,C16,0.37037,3,BRD-K08547377-394-03-5_dose_3,-0.6207427,1.28722,-0.26286662,0.5494023,0.28525454,1.6729069,0.062852845,-0.26433575,-0.8290348,-0.24055696
C-7161-01-LM6-005,BRD-K08547377-394-03-5,C17,0.12346,2,BRD-K08547377-394-03-5_dose_2,-1.0028243,-0.31354684,-0.91028035,1.7046297,0.72723055,1.000439,-0.560642,-0.7921535,-1.2299318,0.8893249
C-7161-01-LM6-005,BRD-K08547377-394-03-5,C18,0.041152,1,BRD-K08547377-394-03-5_dose_1,-0.16450307,1.0266005,-1.4176314,-1.2392299,0.24414276,1.6531398,0.6989787,0.48635024,1.0550301,-0.011940181
C-7161-01-LM6-005,BRD-K08586861-001-01-1,D13,10.0,6,BRD-K08586861-001-01-1_dose_6,-0.67802835,0.92984927,0.38032854,-0.07618839,1.480669,2.458357,-0.57134587,0.24964988,1.2581047,1.3323989
C-7161-01-LM6-005,BRD-K08586861-001-01-1,D14,3.3333,5,BRD-K08586861-001-01-1_dose_5,-0.4261273,-0.43819988,-0.52576965,0.7469757,-0.3581888,1.6454362,-1.3667457,1.7662656,0.873382,1.8502734
C-7161-01-LM6-005,BRD-K08586861-001-01-1,D15,1.1111,4,BRD-K08586861-001-01-1_dose_4,-0.86371714,0.9152032,-0.6933915,-0.6450336,0.7537092,0.26025534,-0.5819598,0.564647,0.83293474,1.5778875
C-7161-01-LM6-005,BRD-K08586861-001-01-1,D16,0.37037,3,BRD-K08586861-001-01-1_dose_3,-0.5586786,1.5295076,0.23647074,-1.189986,0.9234415,2.6737359,-0.21986547,-1.1465975,0.30356932,0.122242
C-7161-01-LM6-005,BRD-K08586861-001-01-1,D17,0.12346,2,BRD-K08586861-001-01-1_dose_2,0.33434498,0.49138483,-1.3618919,-0.16136688,1.1608437,-0.9390806,1.951947,3.0619626,1.3718307,0.62835073
C-7161-01-LM6-005,BRD-K08586861-001-01-1,D18,0.041152,1,BRD-K08586861-001-01-1_dose_1,-1.9922428,0.4793437,0.58626616,-0.5543741,0.7881171,1.0040128,-1.0423657,0.60653967,0.78483486,-1.6462405
C-7161-01-LM6-005,BRD-K08703257-001-12-1,D19,10.0,6,BRD-K08703257-001-12-1_dose_6,0.3082189,0.9830552,1.7087653,-1.3229082,0.8017758,0.9622654,1.56603,1.1561131,-1.3031337,1.8541276
C-7161-01-LM6-005,BRD-K08703257-001-12-1,D20,3.3333,5,BRD-K08703257-001-12-1_dose_5,-2.0023108,1.5478729,-1.033788,-0.6577157,0.37522438,1.4124192,-0.12683521,0.62810385,-1.4060314,0.77540123
C-7161-01-LM6-005,BRD-K08703257-001-12-1,D21,1.1111,4,BRD-K08703257-001-12-1_dose_4,-0.5620248,-0.23846269,-0.59388417,-0.45284864,-0.3654952,1.1310427,-0.24065301,0.779236,1.7899156,0.010428011
C-7161-01-LM6-005,BRD-K08703257-001-12-1,D22,0.37037,3,BRD-K08703257-001-12-1_dose_3,1.2807184,-0.2686742,-0.6026975,0.71301126,-0.6712365,1.4794599,0.06801081,1.7989643,1.0535825,3.0229168
C-7161-01-LM6-005,BRD-K08703257-001-12-1,D23,0.12346,2,BRD-K08703257-001-12-1_dose_2,-0.38033533,0.6316744,-0.10989234,1.3028018,-0.075796515,-1.0299727,0.4932943,-0.43974113,0.26336253,-0.091454744
C-7161-01-LM6-005,BRD-K08703257-001-12-1,D24,0.041152,1,BRD-K08703257-001-12-1_dose_1,-0.3514138,-0.21713732,1.0552344,0.7936297,1.5151191,1.5949581,0.13362467,1.2088467,0.44677138,0.27823675
C-7161-01-LM6-005,BRD-K08799216-001-05-3,E01,10.0,6,BRD-K08799216-001-05-3_dose_6,3.2652822,-1.0310298,-0.6144966,1.3110099,0.24369901,-0.73601943,-0.25354767,-1.51823,0.6800388,-0.81281716
C-7161-01-LM6-005,BRD-K08799216-001-05-3,E02,3.3333,5,BRD-K08799216-001-05-3_dose_5,0.15360315,-1.7382748,1.9532473,1.0379852,-2.9216003,-0.49901515,1.8650547,-0.041323185,0.0566298,0.6607813
C-7161-01-LM6-005,BRD-K08799216-001-05-3,E03,1.1111,4,BRD-K08799216-001-05-3_dose_4,1.1938378,0.31809944,0.25998855,1.1809149,1.1260012,0.49485642,1.5443057,0.40418983,0.48546082,1.6463683
C-7161-01-LM6-005,BRD-K08799216-001-05-3,E04,0.37037,3,BRD-K08799216-001-05-3_dose_3,-1.4478106,0.16817862,-0.57490546,-0.17655763,-0.030965745,0.28586006,1.1899669,-0.56691986,-1.0316638,1.3012332
C-7161-01-LM6-005,BRD-K08799216-001-05-3,E05,0.12346,2,BRD-K08799216-001-05-3_dose_2,0.78668624,-1.8973486,0.69889265,0.26654926,-0.48642558,-0.8927928,0.43709952,1.1035851,0.1995554,-0.34988505
C-7161-01-LM6-005,BRD-K08799216-001-05-3,E06,0.041152,1,BRD-K08799216-001-05-3_dose_1,-1.3880501,-0.051973045,0.6242994,0.49835473,-0.71718824,0.783365,-0.75716084,0.11765362,0.55506,-1.2217249
C-7161-01-LM6-005,BRD-K08832567-001-11-5,F01,10.0,6,BRD-K08832567-001-11-5_dose_6,-1.108337,0.92567325,-0.8799166,0.43457615,-0.31196123,-1.6494359,1.1880152,-0.94577134,0.30445513,-1.3870398
C-7161-01-LM6-005,BRD-K08832567-001-11-5,F02,3.3333,5,BRD-K08832567-001-11-5_dose_5,-0.8284585,-0.68321383,-1.8300515,-1.845849,0.70038724,-1.3022778,-2.3911886,2.1002262,-0.5415235,-0.26183975
C-7161-01-LM6-005,BRD-K08832567-001-11-5,F03,1.1111,4,BRD-K08832567-001-11-5_dose_4,1.4057026,0.8256962,1.1030049,1.4555744,1.0679312,-0.31107873,-0.25006396,0.30619904,-1.449846,-1.365978
C-7161-01-LM6-005,BRD-K08832567-001-11-5,F04,0.37037,3,BRD-K08832567-001-11-5_dose_3,-0.08048454,-1.0260429,1.8557333,-0.91991085,-0.1546067,1.0826441,1.2878648,1.0365539,0.6765593,0.0702849
C-7161-01-LM6-005,BRD-K08832567-001-11-5,F05,0.12346,2,BRD-K08832567-001-11-5_dose_2,-0.8187875,0.90733075,-1.0543442,-0.8820505,1.4580836,0.6817478,-0.11897105,-0.62186694,0.78718567,-0.14386195
C-7161-01-LM6-005,BRD-K08832567-001-11-5,F06,0.041152,1,BRD-K08832567-001-11-5_dose_1,-1.3516196,-0.34770876,0.08281821,0.49315888,0.28831953,-0.5361241,0.8765099,0.49119112,0.90886533,0.17814076
C-7161-01-LM6-005,BRD-K08859203-001-01-9,E07,10.0,6,BRD-K08859203-001-01-9_dose_6,0.40910602,0.3759482,-0.109171525,0.6439986,-0.6286249,1.2159727,1.2300829,-1.0508146,1.8706307,-0.3343798
C-7161-01-LM6-005,BRD-K08859203-001-01-9,E08,3.3333,5,BRD-K08859203-001-01-9_dose_5,-1.4377246,0.58791256,-0.71910197,-0.55520177,-0.5043729,0.61983585,-1.607803,0.43771562,-0.13717672,0.7571469
C-7161-01-LM6-005,BRD-K08859203-001-01-9,E09,1.1111,4,BRD-K08859203-001-01-9_dose_4,-1.0215415,1.4520469,-0.027059203,0.79306996,1.1544812,-1.4078894,-1.1498959,-1.6985359,0.52833545,0.8006492
C-7161-01-LM6-005,BRD-K08859203-001-01-9,E10,0.37037,3,BRD-K08859203-001-01-9_dose_3,-0.97133577,0.19575626,0.012502307,-1.3605477,-0.4819082,1.263237,0.9478608,0.18503594,-0.4019223,2.3100202
C-7161-01-LM6-005,BRD-K08859203-001-01-9,E11,0.12346,2,BRD-K08859203-001-01-9_dose_2,0.47003672,1.9630979,0.48457542,0.9708338,0.9704318,0.46242693,-0.47644085,-1.5654743,0.72741723,-0.76843154
C-7161-01-LM6-005,BRD-K08859203-001-01-9,E12,0.041152,1,BRD-K08859203-001-01-9_dose_1,-1.7588174,1.7095163,-0.009654174,1.623968,1.4841833,1.3383217,2.6330469,0.9639976,1.7203239,-0.11285508
C-7161-01-LM6-005,BRD-K08924299-003-06-1,E13,10.0,6,BRD-K08924299-003-06-1_dose_6,-2.208337,1.6297386,0.54728353,-0.45778653,-1.5874496,1.5910159,0.2744236,-1.0772156,0.4194197,0.07313514
C-7161-01-LM6-005,BRD-K08924299-003-06-1,E14,3.3333,5,BRD-K08924299-003-06-1_dose_5,-1.0376058,0.8783573,-0.4324807,0.08866078,1.589979,-0.39769524,-0.40234953,0.138372,-1.7222323,0.3784958
C-7161-01-LM6-005,BRD-K08924299-003-06-1,E15,1.1111,4,BRD-K08924299-003-06-1_dose_4,-0.5466617,0.46781,0.3176556,-0.24580655,0.35698915,1.2891135,0.12077378,0.22874616,1.1725276,0.5370537
C-7161-01-LM6-005,BRD-K08924299-003-06-1,E16,0.37037,3,BRD-K08924299-003-06-1_dose_3,0.6708306,1.0545645,-1.3818249,0.34104127,0.42350185,1.58439,-0.8111548,-0.27336437,-2.1459744,0.948285
C-7161-01-LM6-005,BRD-K08924299-003-06-1,E17,0.12346,2,BRD-K08924299-003-06-1_dose_2,-1.1725531,1.1753995,0.25629026,0.19093676,-0.4329384,-0.7474297,0.63897514,1.6492914,1.3877575,-0.051535487
C-7161-01-LM6-005,BRD-K08924299-003-06-1,E18,0.041152,1,BRD-K08924299-003-06-1_dose_1,0.14011753,1.0314521,-0.4663634,0.04410611,-0.6819793,0.090056926,0.92795956,0.4001509,0.6298478,1.9503045
C-7161-01-LM6-005,BRD-K08976401-001-18-5,F13,10.0,6,BRD-K08976401-001-18-5_dose_6,-1.6519531,-0.01304093,-0.33651012,-0.7710312,0.8104516,0.6332104,-0.22516984,-1.3178816,-0.5155523,-0.1916455
C-7161-01-LM6-005,BRD-K08976401-001-18-5,F14,3.3333,5,BRD-K08976401-001-18-5_dose_5,-0.015572935,0.56776583,-0.7462682,0.809109,0.50636303,2.449161,-0.59264815,-1.3055648,-0.68509734,2.188519
C-7161-01-LM6-005,BRD-K08976401-001-18-5,F15,1.1111,4,BRD-K08976401-001-18-5_dose_4,0.07186577,2.2835863,-0.9034247,0.09208165,1.0119334,-0.33551455,1.0865588,0.09634076,0.9466409,0.39448315
C-7161-01-LM6-005,BRD-K08976401-001-18-5,F16,0.37037,3,BRD-K08976401-001-18-5_dose_3,0.25948337,0.019238204,1.629193,-0.07837623,1.289444,-0.29795033,0.32617003,0.2203133,-2.0350323,-0.059448898
C-7161-01-LM6-005,BRD-K08976401-001-18-5,F17,0.12346,2,BRD-K08976401-001-18-5_dose_2,-2.0862203,-0.43955165,0.15157679,-1.6707994,1.0531744,-1.9677256,-0.9053698,3.4931097,-0.35696027,0.08520204
C-7161-01-LM6-005,BRD-K08976401-001-18-5,F18,0.041152,1,BRD-K08976401-001-18-5_dose_1,-0.60521317,0.83344316,-0.21779954,-1.2908016,0.77214503,-0.7969612,1.3902539,1.0425214,0.8474753,-0.6967381
C-7161-01-LM6-005,BRD-K09078998-001-01-4,E19,10.0,6,BRD-K09078998-001-01-4_dose_6,0.44397455,-1.575129,0.8791045,0.25671196,0.19747573,-1.0439435,-0.027008988,1.5584724,0.6655847,0.49847353
C-7161-01-LM6-005,BRD-K09078998-001-01-4,E20,3.3333,5,BRD-K09078998-001-01-4_dose_5,-1.43906,0.9272249,-0.44573265,2.2104373,-1.345095,0.09951911,0.11704271,0.7161925,1.1426547,-0.5384838
C-7161-01-LM6-005,BRD-K09078998-001-01-4,E21,1.1111,4,BRD-K09078998-001-01-4_dose_4,0.40947303,-0.21674669,-1.2590084,-0.34784353,0.06679739,-0.04480899,0.35597622,0.9698781,-0.09648162,2.4716346
C-7161-01-LM6-005,BRD-K09078998-001-01-4,E22,0.37037,3,BRD-K09078998-001-01-4_dose_3,-0.1649191,-0.61360484,0.92594624,0.093986034,-1.2089628,-0.0690452,-1.1553342,0.99995404,0.24558324,0.47799549
C-7161-01-LM6-005,BRD-K09078998-001-01-4,E23,0.12346,2,BRD-K09078998-001-01-4_dose_2,-1.3004028,0.5820204,1.3057714,-0.78048134,1.0941721,0.7628286,-0.540038,0.38230765,-0.89121103,-0.40328515
C-7161-01-LM6-005,BRD-K09078998-001-01-4,E24,0.041152,1,BRD-K09078998-001-01-4_dose_1,0.33506298,0.03552474,2.1698592,2.52707,-0.2912481,0.8013797,0.6582356,1.330922,0.8800826,-0.7351137
C-7161-01-LM6-005,BRD-K09090949-001-01-9,F19,10.0,6,BRD-K09090949-001-01-9_dose_6,-1.6458597,-1.1998112,0.19694683,0.20255283,0.23655093,0.9928531,-1.5758231,-0.17455012,0.5386492,1.1910863
C-7161-01-LM6-005,BRD-K09090949-001-01-9,F20,3.3333,5,BRD-K09090949-001-01-9_dose_5,-0.33489326,-0.71790946,0.3825561,-0.30738872,1.1064823,0.7203869,-0.87744546,0.35762918,1.4146338,0.5777577
C-7161-01-LM6-005,BRD-K09090949-001-01-9,F21,1.1111,4,BRD-K09090949-001-01-9_dose_4,0.2785654,1.9151934,-0.6956095,1.1811681,0.513304,-0.21172005,-1.420121,-0.1839773,-0.25360355,1.7945546
C-7161-01-LM6-005,BRD-K09090949-001-01-9,F22,0.37037,3,BRD-K09090949-001-01-9_dose_3,0.1925817,0.8224128,-0.07425064,1.1984849,0.5546881,-2.166337,-1.0836041,2.0184946,1.9248393,-2.1356022
C-7161-01-LM6-005,BRD-K09090949-001-01-9,F23,0.12346,2,BRD-K09090949-001-01-9_dose_2,0.038048655,0.7653053,-1.9869044,1.6413438,1.1907271,0.118644014,-0.87195545,-0.033477902,2.103617,1.3602449
C-7161-01-LM6-005,BRD-K09090949-001-01-9,F24,0.041152,1,BRD-K09090949-001-01-9_dose_1,-0.53483105,-1.1435031,0.20274149,0.8125504,0.99186134,1.0515361,-1.2263603,0.8044926,2.223156,1.4253788
C-7161-01-LM6-005,BRD-K09132007-001-07-5,G01,10.0,6,BRD-K09132007-001-07-5_dose_6,2.1822166,-2.082769,-1.0220428,1.0825065,-0.65596205,-0.8061495,-1.1637938,1.051908,1.7403523,-0.11687146
C-7161-01-LM6-005,BRD-K09132007-001-07-5,G02,3.3333,5,BRD-K09132007-001-07-5_dose_5,-1.4623057,-0.9126047,-0.33809778,-2.198441,1.1829846,1.5862982,-1.3218511,0.53321606,0.46061653,0.15027116
C-7161-01-LM6-005,BRD-K09132007-001-07-5,G03,1.1111,4,BRD-K09132007-001-07-5_dose_4,1.1154916,0.9222313,0.79243356,-1.8441408,-1.012444,1.5855136,0.087287135,-0.07599479,0.21906698,-0.19604218
C-7161-01-LM6-005,BRD-K09132007-001-07-5,G04,0.37037,3,BRD-K09132007-001-07-5_dose_3,1.2090122,-0.316091,0.2821985,-0.066620156,0.62661016,-0.73803437,0.3890557,-0.7470357,0.69828814,0.96257824
C-7161-01-LM6-005,BRD-K09132007-001-07-5,G05,0.12346,2,BRD-K09132007-001-07-5_dose_2,-0.88111657,1.6688294,0.22654504,-0.28557175,0.14752248,0.011523843,0.4218247,-1.0058602,1.9943612,0.42900342
C-7161-01-LM6-005,BRD-K09132007-001-07-5,G06,0.041152,1,BRD-K09132007-001-07-5_dose_1,-0.6416904,1.086709,0.21692862,1.0287544,-0.7766926,0.35238162,1.4024426,-0.83311373,0.19115382,1.6504962
C-7161-01-LM6-005,BRD-K09255212-001-16-6,H01,10.0,6,BRD-K09255212-001-16-6_dose_6,0.40674114,0.19370243,-1.3292679,0.93018395,0.09185359,-1.6960038,-0.0642041,-0.4953088,0.14073981,-0.4836242
C-7161-01-LM6-005,BRD-K09255212-001-16-6,H02,3.3333,5,BRD-K09255212-001-16-6_dose_5,-0.10146356,2.1446595,0.37890762,1.0044473,-1.6005912,0.05783265,0.12542778,0.22463885,3.5748916,-0.24448368
C-7161-01-LM6-005,BRD-K09255212-001-16-6,H03,1.1111,4,BRD-K09255212-001-16-6_dose_4,0.8795878,2.2659678,0.5083097,-0.56581926,0.08070937,0.13874105,-0.043509252,0.7799225,-1.0412128,0.5996176
C-7161-01-LM6-005,BRD-K09255212-001-16-6,H04,0.37037,3,BRD-K09255212-001-16-6_dose_3,0.29265133,1.240464,0.74044883,-0.0049597025,1.100098,-0.31886894,-1.5007336,2.667072,2.197211,2.2655303
C-7161-01-LM6-005,BRD-K09255212-001-16-6,H05,0.12346,2,BRD-K09255212-001-16-6_dose_2,-1.3195469,0.7684313,-0.22652018,1.1051056,-0.33345467,0.50138146,-1.3702193,0.21838744,-0.5882126,0.92418444
C-7161-01-LM6-005,BRD-K09255212-001-16-6,H06,0.041152,1,BRD-K09255212-001-16-6_dose_1,0.36306822,1.3726008,-0.6011659,-0.8418906,-0.096676886,-0.6225265,-0.90584904,-1.4591345,-0.88302255,2.0654638
C-7161-01-LM6-005,BRD-K09372874-001-01-0,H07,10.0,6,BRD-K09372874-001-01-0_dose_6,2.6707966,0.6595503,-0.40475804,1.8282545,-1.7383412,0.6401285,0.7658924,1.886222,0.6673883,-1.9294858
C-7161-01-LM6-005,BRD-K09372874-001-01-0,H08,3.3333,5,BRD-K09372874-001-01-0_dose_5,0.41875815,-0.83595276,0.6653816,3.8262959,-1.6497025,-1.6912199,0.45968813,0.25510824,1.4829866,-0.34386337
C-7161-01-LM6-005,BRD-K09372874-001-01-0,H09,1.1111,4,BRD-K09372874-001-01-0_dose_4,-0.73843104,0.13656706,0.16382754,0.20312902,-0.6631193,0.81616265,-0.89552027,1.915443,1.1919023,0.5588293
C-7161-01-LM6-005,BRD-K09372874-001-01-0,H10,0.37037,3,BRD-K09372874-001-01-0_dose_3,-1.6871581,0.46879777,1.0611248,-0.23051709,1.962331,1.114799,0.50732225,0.52287704,0.042790145,1.3572526
C-7161-01-LM6-005,BRD-K09372874-001-01-0,H11,0.12346,2,BRD-K09372874-001-01-0_dose_2,-1.6356767,0.034912825,0.88763344,-0.3936657,0.2811796,-0.7168765,1.3871458,0.4578554,-0.28212997,-0.41964817
C-7161-01-LM6-005,BRD-K09372874-001-01-0,H12,0.041152,1,BRD-K09372874-001-01-0_dose_1,-1.1952121,0.6066254,-0.982747,-1.907119,0.99511796,0.07320008,-1.356378,0.31018594,-0.0027315915,0.7694305
C-7161-01-LM6-005,BRD-K09397065-003-06-1,H13,10.0,6,BRD-K09397065-003-06-1_dose_6,-0.5518913,0.96684027,-0.116745114,0.012721404,-0.5391435,1.5837202,-0.13590023,0.88894457,1.1613748,0.26901585
C-7161-01-LM6-005,BRD-K09397065-003-06-1,H14,3.3333,5,BRD-K09397065-003-06-1_dose_5,-1.2972271,-0.90611017,1.0291018,0.6183551,-0.10937226,-1.5184182,-1.2649939,1.562425,0.68544495,-0.39466906
C-7161-01-LM6-005,BRD-K09397065-003-06-1,H15,1.1111,4,BRD-K09397065-003-06-1_dose_4,0.546626,0.31657636,0.94272375,0.29650998,0.60033417,0.7516725,-0.96955144,0.99926853,-1.4172981,-0.15006489
