Metadata_Plate_Map_Name,Metadata_broad_sample,Metadata_pert_well,Metadata_mmoles_per_liter,Metadata_dose_recode,Metadata_unique_id,0,1,2,3,4,5,6,7,8,9
C-7161-01-LM6-001,BRD-A26690767-066-01-9,E17,0.12346,2,BRD-A26690767-066-01-9_dose_2,0.19059505,-2.525997,-0.16874117,-0.04012406,-2.4749463,-0.9088092,0.36868665,-0.5608765,-0.08006258,-1.475408
C-7161-01-LM6-001,BRD-A26690767-066-01-9,E18,0.041152,1,BRD-A26690767-066-01-9_dose_1,-1.1416075,1.3722912,0.019613812,0.30806762,-0.025852755,-1.0397959,0.91154546,0.52019227,-0.42616025,-0.19165254
C-7161-01-LM6-001,BRD-A26711594-003-10-6,E19,10.0,6,BRD-A26711594-003-10-6_dose_6,0.19477148,-0.21597221,0.21079509,-0.71310276,-0.32645908,0.3074932,-1.9714861,-1.427664,-1.3306609,0.17740586
C-7161-01-LM6-001,BRD-A26711594-003-10-6,E20,3.3333,5,BRD-A26711594-003-10-6_dose_5,0.1264918,0.54441226,0.84758097,-0.66446984,0.16655052,-0.11969915,0.70202565,-0.63568085,-1.2010536,0.80200475
C-7161-01-LM6-001,BRD-A26711594-003-10-6,E21,1.1111,4,BRD-A26711594-003-10-6_dose_4,0.11252981,1.3785499,2.1761053,1.5062625,0.9472944,-0.48992482,0.7114034,0.3247115,-1.2867873,0.65248543
C-7161-01-LM6-001,BRD-A26711594-003-10-6,E22,0.37037,3,BRD-A26711594-003-10-6_dose_3,0.31692103,1.5628426,1.4616524,1.4929883,-0.18745074,-1.0625408,-0.12915702,0.061128806,-0.08398153,-1.3568368
C-7161-01-LM6-001,BRD-A26711594-003-10-6,E23,0.12346,2,BRD-A26711594-003-10-6_dose_2,0.35952073,-1.2201613,-1.3651226,-1.0229918,0.73127306,-0.26274806,1.7039946,1.911628,2.594058,-1.0309522
C-7161-01-LM6-001,BRD-A26711594-003-10-6,E24,0.041152,1,BRD-A26711594-003-10-6_dose_1,0.33659333,0.5952297,0.32946724,-0.4449562,0.08816126,1.5766443,-2.3133926,0.64382625,-0.03788191,0.44027048
C-7161-01-LM6-001,BRD-A27376179-001-01-3,G01,10.0,6,BRD-A27376179-001-01-3_dose_6,-1.5378376,1.0517558,-0.88354886,1.3105099,-0.9176921,2.3587878,-0.15185155,1.4784316,1.0258334,-0.41987818
C-7161-01-LM6-001,BRD-A27376179-001-01-3,G02,3.3333,5,BRD-A27376179-001-01-3_dose_5,-1.5709633,-0.13095869,1.144706,-2.2197747,-0.15845661,1.3688602,1.345543,0.59949386,1.4342796,2.406269
C-7161-01-LM6-001,BRD-A27376179-001-01-3,G03,1.1111,4,BRD-A27376179-001-01-3_dose_4,0.77695966,0.7187168,-1.2673348,0.18887238,-1.3402668,1.3802602,-0.84491485,-0.685453,0.15149164,2.1954517
C-7161-01-LM6-001,BRD-A27376179-001-01-3,G04,0.37037,3,BRD-A27376179-001-01-3_dose_3,1.0030686,0.40034214,0.5833386,-1.2472506,-0.5667102,1.3962495,0.7450058,0.098319724,0.35301387,2.5270295
C-7161-01-LM6-001,BRD-A27376179-001-01-3,G05,0.12346,2,BRD-A27376179-001-01-3_dose_2,-0.70842314,1.2123089,-0.1067176,0.14466974,0.16734982,0.06809962,-0.17575034,-0.47450846,1.1206695,-0.05129534
C-7161-01-LM6-001,BRD-A27376179-001-01-3,G06,0.041152,1,BRD-A27376179-001-01-3_dose_1,-0.0971083,-2.07252,-0.62759167,-1.0311656,-0.5264286,-1.1815346,-0.54625744,-0.7349053,0.5302324,-0.9957564
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H01,10.0,6,BRD-A27732521-003-08-3_dose_6,0.38807812,0.33520362,1.1644162,-0.052381877,1.0155389,0.51471615,-0.47104117,-1.3974532,1.4117594,0.31606153
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H02,3.3333,5,BRD-A27732521-003-08-3_dose_5,0.84959745,-1.8329388,-0.04072486,-0.39161918,1.2861995,0.019480476,0.2318423,-0.97663665,-0.4604334,0.20679402
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H03,1.1111,4,BRD-A27732521-003-08-3_dose_4,0.40233275,0.92576313,1.1332023,-0.2658787,0.1263196,-1.1560891,1.6430957,0.79527915,-0.6552655,-0.19516647
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H04,0.37037,3,BRD-A27732521-003-08-3_dose_3,-1.5263534,-0.17862664,1.7780073,-1.4141306,0.23404351,0.2280522,0.859148,-0.9301305,0.29186127,-0.49755654
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H05,0.12346,2,BRD-A27732521-003-08-3_dose_2,-0.94001913,1.07707,0.004808599,-0.15130398,0.6413698,-0.73352575,0.58333224,0.14521667,-0.61449885,0.082497254
C-7161-01-LM6-001,BRD-A27732521-003-08-3,H06,0.041152,1,BRD-A27732521-003-08-3_dose_1,-0.49344438,-1.1070508,-1.0638826,0.56567705,1.1169025,-1.9755851,-1.1037881,1.16539,0.92373955,1.0305309
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I01,10.0,6,BRD-A28467416-002-01-0_dose_6,0.65445375,-1.5510354,0.35075352,-1.5876801,-0.08380592,2.3992977,-0.21519753,-0.5022638,-1.120948,0.46572277
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I02,3.3333,5,BRD-A28467416-002-01-0_dose_5,-0.21034718,-0.87151957,-1.5582881,0.6049567,0.10704088,1.8711158,-0.48658666,-0.44628328,-1.1012074,0.99605185
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I03,1.1111,4,BRD-A28467416-002-01-0_dose_4,-0.21788457,0.058924146,-0.032002166,-0.23007941,0.062461495,1.5919639,-0.1203612,-1.2582736,-1.694751,1.382356
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I04,0.37037,3,BRD-A28467416-002-01-0_dose_3,-0.9024663,-0.3570283,-0.55072683,-0.7205154,-0.82724315,1.881867,-1.3733536,0.9756344,-0.769372,1.0589004
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I05,0.12346,2,BRD-A28467416-002-01-0_dose_2,0.68816733,-0.18375948,-0.27601975,-1.1035131,0.20149443,0.5278636,-1.0209724,-0.44960093,-1.4594443,1.632154
C-7161-01-LM6-001,BRD-A28467416-002-01-0,I06,0.041152,1,BRD-A28467416-002-01-0_dose_1,0.8675773,1.173998,0.8740909,-0.14536858,-0.82688373,0.07266016,1.1554184,0.6362517,0.6945105,-0.7405655
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I07,10.0,6,BRD-A28545468-003-16-6_dose_6,-0.49998277,0.026046079,-0.8978961,0.0070586447,-0.7734277,-0.6670456,1.8840388,-0.6694757,0.01938337,0.88390505
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I08,3.3333,5,BRD-A28545468-003-16-6_dose_5,0.63334554,-1.0085796,0.054182447,1.50059,-1.0468264,0.0057430863,-0.9154757,0.5434568,-0.8779613,-0.45436984
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I09,1.1111,4,BRD-A28545468-003-16-6_dose_4,2.2084267,-1.4157418,2.0916817,0.6297243,0.7872917,-0.28385115,-0.48895055,-0.14479403,0.55401593,0.43699414
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I10,0.37037,3,BRD-A28545468-003-16-6_dose_3,1.1577867,0.20698363,-0.9340237,0.18807591,-0.36804244,-0.6390662,0.4090321,1.7159625,-0.90529585,-1.578529
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I11,0.12346,2,BRD-A28545468-003-16-6_dose_2,0.7595068,-0.040822823,1.5111701,0.74557805,2.2131019,-0.83206385,0.76603377,-0.7464471,-1.432521,-0.7131941
C-7161-01-LM6-001,BRD-A28545468-003-16-6,I12,0.041152,1,BRD-A28545468-003-16-6_dose_1,0.80772924,1.2316295,0.78692997,-1.1402173,1.0486944,0.49521768,-0.010927729,-0.96592414,-1.5047464,-1.4203504
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J19,10.0,6,BRD-A28787076-001-04-8_dose_6,0.6069457,1.1084316,0.86825615,-0.36191142,-0.20051104,-2.1742685,-0.5458376,2.6120176,0.34373572,-0.16328557
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J20,3.3333,5,BRD-A28787076-001-04-8_dose_5,-1.1181548,-1.7279713,1.0779607,-0.33987418,-0.6694466,-0.092380166,-0.11906762,-0.5826448,0.13553554,-0.79703474
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J21,1.1111,4,BRD-A28787076-001-04-8_dose_4,0.8284856,-0.9585096,-1.3246772,-0.27506563,-0.79584503,-0.8254228,0.5298963,-1.6219171,0.39037198,-0.18177202
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J22,0.37037,3,BRD-A28787076-001-04-8_dose_3,-0.2136453,-1.3557308,0.09937703,-0.71692973,-0.7681916,0.75697726,0.98111784,-0.8169898,-0.3554551,-0.5968466
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J23,0.12346,2,BRD-A28787076-001-04-8_dose_2,-0.36160332,-0.46492854,0.6961043,2.2899776,0.3397487,-1.1375804,-0.06116575,-0.13777135,0.56164724,0.27130747
C-7161-01-LM6-001,BRD-A28787076-001-04-8,J24,0.041152,1,BRD-A28787076-001-04-8_dose_1,1.5033585,-0.53149956,1.0923803,-0.32858694,0.46812493,-0.045227326,2.7498043,2.0336466,-0.89323723,-0.52696776
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L07,10.0,6,BRD-A29260609-003-26-0_dose_6,1.519172,-1.490506,-1.5130249,0.20007963,-2.586055,0.09180081,0.0996033,-1.0581436,-0.83272463,-1.16694
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L08,3.3333,5,BRD-A29260609-003-26-0_dose_5,-0.99865836,-0.14157121,0.8035105,-0.23542969,-0.9975189,-1.2677569,1.4727366,0.23679353,-1.5278755,-0.31063187
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L09,1.1111,4,BRD-A29260609-003-26-0_dose_4,-1.2302363,0.030379662,0.37200677,-1.5680342,-1.6117958,-1.192188,-1.0525506,-0.42468983,-0.5818965,0.39097917
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L10,0.37037,3,BRD-A29260609-003-26-0_dose_3,-0.80254364,0.6010061,0.10484488,0.25463608,0.13385305,-0.22948748,-0.040731937,-0.22269544,0.2005082,-0.18306652
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L11,0.12346,2,BRD-A29260609-003-26-0_dose_2,1.1834329,0.4776881,1.1837841,0.058645613,1.85308,-0.7004336,-0.16716331,-0.4832542,2.2456946,-0.71356475
C-7161-01-LM6-001,BRD-A29260609-003-26-0,L12,0.041152,1,BRD-A29260609-003-26-0_dose_1,-0.08902832,0.78855604,0.17946006,-0.31851894,-0.973425,-0.17586729,-0.29733762,-0.9783654,-0.8127837,-0.67199457
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K13,10.0,6,BRD-A29289453-001-04-7_dose_6,-1.0929674,0.33294317,-0.09591897,-1.014075,0.9488455,0.050708678,1.0313877,-0.6472596,1.5586468,-1.3083026
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K14,3.3333,5,BRD-A29289453-001-04-7_dose_5,1.127441,-0.6638004,-0.009361659,0.28808248,-0.53250164,-0.5881215,1.0950029,-1.9902072,-0.7270791,0.5197914
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K15,1.1111,4,BRD-A29289453-001-04-7_dose_4,0.8238714,0.8971405,-0.12231786,0.64925236,2.2082374,-0.12612504,0.6399705,-0.15877497,-0.32387054,-0.49010426
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K16,0.37037,3,BRD-A29289453-001-04-7_dose_3,0.49418104,0.16935582,1.450514,-0.062418748,0.44633353,-0.6194806,-0.119504586,-0.2337529,0.27312452,-0.50962114
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K17,0.12346,2,BRD-A29289453-001-04-7_dose_2,0.87179726,0.14281599,-0.93751127,-0.9804722,-0.27661178,-0.72161317,0.56028587,-2.0742385,1.2858522,0.45401233
C-7161-01-LM6-001,BRD-A29289453-001-04-7,K18,0.041152,1,BRD-A29289453-001-04-7_dose_1,-1.4912305,0.395667,1.1582085,2.609536,-1.9074131,-0.043973356,-0.15179463,0.1772586,2.0018706,-0.25331822
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L13,10.0,6,BRD-A29322418-237-04-0_dose_6,1.9524592,1.0680026,1.0284145,0.15279534,0.75752276,0.59600157,0.6313484,-0.7844602,-0.8513082,-0.7870239
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L14,3.3333,5,BRD-A29322418-237-04-0_dose_5,-0.73557884,-0.25149947,-0.50261575,-0.23240544,-0.48982736,-1.1778855,-0.30515006,0.47660485,-0.44336993,-0.5859355
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L15,1.1111,4,BRD-A29322418-237-04-0_dose_4,-2.5277812,0.11516758,-0.091897145,-1.4418836,0.5441086,-0.9093177,0.4710619,-1.688113,-0.7813235,-0.9408969
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L16,0.37037,3,BRD-A29322418-237-04-0_dose_3,-0.5001624,-0.014014367,1.235894,1.1406426,-0.25032115,-1.2996998,-1.0099549,0.3151156,-0.0029224977,-0.19656463
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L17,0.12346,2,BRD-A29322418-237-04-0_dose_2,-0.8518267,-1.1255975,0.2616128,-0.6819607,0.8959265,-0.6836172,0.9037969,-0.07102055,-0.0035225041,0.084438205
C-7161-01-LM6-001,BRD-A29322418-237-04-0,L18,0.041152,1,BRD-A29322418-237-04-0_dose_1,1.284016,-0.78535014,0.34164447,-0.21376584,-0.4566102,-0.3649456,0.05518036,0.5857044,0.84882474,-1.2078379
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N01,10.0,6,BRD-A29623586-001-01-3_dose_6,-1.1299877,0.35538685,0.31799942,0.6234046,-1.5375844,0.6662068,-0.21231283,1.3973923,1.121895,1.1515282
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N02,3.3333,5,BRD-A29623586-001-01-3_dose_5,-1.4383347,-0.29908773,0.96874595,-0.2383944,0.9307673,0.27595317,-0.035593264,0.16163938,-0.31228316,0.8683318
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N03,1.1111,4,BRD-A29623586-001-01-3_dose_4,-0.09471667,-1.6782707,-1.311876,0.99763983,-0.37004897,0.11647618,1.2394829,1.4474568,-1.1585172,-0.3706714
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N04,0.37037,3,BRD-A29623586-001-01-3_dose_3,0.38240364,-1.459736,0.45241013,-0.67234457,1.2436848,0.10488424,-1.528797,0.42320156,-0.4928019,0.16772105
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N05,0.12346,2,BRD-A29623586-001-01-3_dose_2,-1.9421473,-1.0772936,0.9479041,-2.0260615,1.2244368,-0.19899014,0.12344193,-0.7787528,-0.374224,-0.35243225
C-7161-01-LM6-001,BRD-A29623586-001-01-3,N06,0.041152,1,BRD-A29623586-001-01-3_dose_1,0.93147904,1.049916,0.40050438,-0.7074672,-0.22514069,-0.6106097,1.441827,-0.05691854,-0.18849534,-0.9011897
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N13,10.0,6,BRD-A29731977-001-04-5_dose_6,0.10535217,0.41688427,-0.5750905,1.9110439,-1.3682852,1.4443351,0.94063413,-0.26934257,0.24598756,0.41626316
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N14,3.3333,5,BRD-A29731977-001-04-5_dose_5,1.6698675,-0.6258795,-1.2692709,-0.16084595,-0.9231181,-0.14109762,1.0252674,-0.29733443,-0.9998063,-0.034706775
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N15,1.1111,4,BRD-A29731977-001-04-5_dose_4,-0.40334225,0.17005923,-0.35191512,0.23504879,0.05273976,-0.6129164,0.14410912,-0.011915104,1.59799,0.29231936
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N16,0.37037,3,BRD-A29731977-001-04-5_dose_3,0.96967095,-0.30381927,0.6608423,-0.11689983,-0.56714225,-0.6096305,0.668921,0.3471027,0.3326677,0.12588277
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N17,0.12346,2,BRD-A29731977-001-04-5_dose_2,0.32297286,0.7760401,0.6456133,0.06421672,-0.868363,-0.7278747,-2.3912277,0.18976413,-0.65533394,-1.5325599
C-7161-01-LM6-001,BRD-A29731977-001-04-5,N18,0.041152,1,BRD-A29731977-001-04-5_dose_1,-1.3147534,-0.26967132,-0.050844382,-1.8162099,-1.8636273,0.021465778,-0.5825035,-1.4113156,-0.48639905,-0.4341589
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M19,10.0,6,BRD-A29734509-011-13-6_dose_6,-0.42731923,0.29964796,0.14261419,-0.4428684,-0.5222797,-0.2368381,-2.0395074,0.41116086,1.5561346,-0.28449363
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M20,3.3333,5,BRD-A29734509-011-13-6_dose_5,0.3441342,2.0731716,-0.9500331,0.31470045,-0.023725335,-0.47573808,0.65587807,-0.23217194,-0.26453468,1.238104
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M21,1.1111,4,BRD-A29734509-011-13-6_dose_4,1.102834,-1.2322856,-1.6138175,-1.2688503,0.7996837,-0.10339503,-1.2758048,1.1326977,-0.21535593,0.030640543
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M22,0.37037,3,BRD-A29734509-011-13-6_dose_3,0.29393065,-0.7465378,0.14275567,0.3465655,0.3882983,0.6545959,-0.14263661,-0.17082912,-1.0576398,0.869975
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M23,0.12346,2,BRD-A29734509-011-13-6_dose_2,0.89495087,0.1681302,-1.1576198,-0.7206171,-1.1194919,0.11120188,-0.86915666,-0.16924573,-0.72399,0.22635472
C-7161-01-LM6-001,BRD-A29734509-011-13-6,M24,0.041152,1,BRD-A29734509-011-13-6_dose_1,0.5476775,0.3283088,-0.11983836,-0.6107474,0.12810244,-1.3138267,-0.5651213,0.56007886,-0.35333076,-0.12837815
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P01,10.0,6,BRD-A30051119-002-01-8_dose_6,-0.25788516,2.2393813,0.565882,0.77064073,-1.3356591,1.0039307,-0.1725907,1.2444123,0.3906793,0.91456014
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P02,3.3333,5,BRD-A30051119-002-01-8_dose_5,-0.48840865,-1.0858728,0.82372093,0.048286587,-0.5915488,-0.0109629035,-0.045673814,0.34784335,1.5959244,0.1517657
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P03,1.1111,4,BRD-A30051119-002-01-8_dose_4,-0.7393687,0.5100228,-0.51433134,1.0554582,0.7100055,0.30656576,-1.3143841,0.7655716,1.7646981,-0.008875132
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P04,0.37037,3,BRD-A30051119-002-01-8_dose_3,-0.63940823,-1.5164871,1.4672893,0.58471704,1.7544358,-0.0032653809,-0.78356814,0.051813755,-1.4947116,0.4218281
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P05,0.12346,2,BRD-A30051119-002-01-8_dose_2,-0.62538546,-1.0298504,-1.3242414,0.9478451,-0.83090633,-0.46827206,-0.16159539,-0.72186655,-1.4413421,-0.6436841
C-7161-01-LM6-001,BRD-A30051119-002-01-8,P06,0.041152,1,BRD-A30051119-002-01-8_dose_1,0.0135912895,-0.0036742177,0.306349,0.08371626,0.41515055,-1.3478379,0.14419502,-0.73476124,-0.9876544,-0.91974896
C-7161-01-LM6-001,BRD-K03842655-001-02-1,P19,2.0,4,BRD-K03842655-001-02-1_dose_4,-0.23953548,0.19244637,0.9254706,0.80232894,0.56553453,0.6921803,-0.5768898,0.08362901,0.2531463,0.98805916
C-7161-01-LM6-001,BRD-K03842655-001-02-1,P20,0.66667,3,BRD-K03842655-001-02-1_dose_3,0.7331283,-0.66391957,-1.1350714,-1.5836974,-0.94114286,0.17956436,-0.056602947,-0.80924535,-1.5017556,1.8703146
C-7161-01-LM6-001,BRD-K03842655-001-02-1,P21,0.22222,2,BRD-K03842655-001-02-1_dose_2,-1.3360885,-0.4149027,-0.62718046,0.81436855,0.043797556,-0.61205983,1.0018064,-1.265291,-0.6912703,0.786438
C-7161-01-LM6-001,BRD-K03842655-001-02-1,P22,0.074074,1,BRD-K03842655-001-02-1_dose_1,-0.82426906,-0.3789259,0.11515338,-0.44978526,-0.9303482,-0.15657264,0.22679494,-0.90787053,-0.2015993,-0.11992866
