,0,1,2,3,4,5,6,7,8,9
0,-1.5326092,0.7725903,0.739873,0.5387751,0.56002927,-0.41247448,-0.022451341,1.757797,-0.5258188,0.012411505
1,-1.468352,-0.17688207,-2.1612039,0.34737363,-0.02806878,-0.329449,-1.8938468,-0.112966,0.3414042,1.1837412
2,0.7078769,0.8560195,-0.083906025,0.020053029,-0.46032855,-0.27420777,-0.88339376,1.3279548,-0.1070286,0.7442697
3,0.3999359,0.3733911,0.67480505,0.69715106,-1.7711537,-0.43191713,0.67082435,1.1180665,-1.7411345,0.54419076
4,0.9774865,0.49406052,-0.9822679,-0.34989563,-0.012786806,1.9519697,-0.9658835,1.1286782,-0.9931682,0.39363346
5,1.0768812,-0.80290675,0.8265783,0.44152933,-1.5622265,0.15221193,0.35457122,0.72440094,0.81661797,0.9448541
6,0.78742844,-0.14487033,-0.6934982,-0.39157152,-0.63215846,-1.0089498,-0.39485785,-1.1071738,-1.9912658,-0.15853633
7,-0.08910048,-2.5964613,-0.22530559,-0.24245165,0.7260611,0.42935544,-0.12974195,-0.8171079,0.2710472,-0.29593557
8,-0.6734497,-0.34615332,-0.10081765,-0.9245157,-0.44256568,-0.8735641,-0.46328068,0.4726921,-0.41500667,-0.78404355
9,-0.2564182,-1.1524976,1.5292003,-3.150941,-1.2390699,-0.58082575,1.2796694,0.59031147,0.7954867,-0.42458975
10,-0.7621203,-0.097841054,0.9735988,-0.08496446,-0.8503945,-0.7283573,1.2457573,-0.057593793,0.4607699,0.029190078
11,1.2859075,-0.8273659,-0.6735981,-0.35892475,0.97803426,-0.57292235,-1.0548972,-0.7341578,-0.016069837,0.7992182
12,-0.12888046,0.13782138,0.2929526,0.7317283,-0.3399718,0.34022108,0.5709107,-0.19843467,-0.8114641,1.0313649
13,0.25269625,0.55228335,-1.648361,0.64871085,0.74694705,0.80426073,0.7243657,0.86167514,-0.080203235,0.44455063
14,1.0321336,0.79083973,-0.1628217,-0.03361416,1.1572586,0.1977984,0.53521323,0.2738825,0.5395037,0.31991446
15,-0.8417042,0.3314741,0.06492473,1.1920587,1.0167953,-0.3646028,0.6492949,-2.0334105,0.31910187,0.49955767
16,1.0874379,-0.9125768,0.6714801,0.5656108,0.94555265,-0.27254948,-0.6811268,-0.8232531,0.6026234,1.8101645
17,-1.2807577,-0.81778574,0.2289539,1.8213427,1.2467473,-1.0296088,-0.73267066,-1.8436987,0.7372571,1.67959
18,-1.4718003,1.1219708,-1.4124188,-0.3221224,-1.6426198,1.4693238,-1.0821087,1.063723,0.10257124,1.49225
19,0.43010402,0.26236147,-0.684113,0.37629282,-1.121849,-0.027524412,0.2760785,0.77521724,0.8619854,-0.66862166
20,-0.28113326,0.5392733,-0.35252097,-0.47985286,-0.18676281,-0.39382023,0.65845126,1.8889632,0.99703664,0.5256032
21,1.3809941,-2.0650778,0.4740695,0.23892914,-1.8535461,-0.16407533,-1.7982996,-0.24221134,0.08272838,-0.31308997
22,-0.72803825,-0.7100523,-1.4094774,0.1367384,-1.051681,-0.8569982,0.5349202,1.6894596,0.9661619,-0.37625048
23,-0.045557857,-0.3361574,0.4432298,0.0352104,0.5450624,-0.14007875,-0.99056077,1.0042107,-0.27391338,0.96344733
24,0.18062577,-1.0705432,-0.67015105,0.04413089,-0.33624387,-0.042050183,-0.47257507,0.56044185,0.5092088,0.0028658211
25,-0.65195256,2.3819177,0.63613254,0.03437632,-0.6856117,-0.7207267,0.052082464,-0.13041686,-0.591468,-0.7616232
26,0.32269147,0.48883295,-0.27838683,-0.77813435,1.5243659,-0.864315,-1.1088749,-0.162711,-0.09192322,-1.179033
27,0.23147383,0.6407081,-0.3036781,0.019705636,0.8591346,-0.65581346,-1.3509424,0.68990445,0.072947994,-0.3173622
28,0.2116753,1.7083623,0.48180115,-0.07947623,-0.2304169,0.29315346,0.72775614,0.14316484,0.22933355,-0.7679275
29,0.40964192,0.5972553,-1.8989795,-0.6479122,-0.21039386,-0.010712087,0.6198501,0.35435748,-2.0541124,-0.060170144
30,0.5330052,-0.291611,2.6590426,0.5779377,-1.1739197,0.010706559,-0.5810746,0.98735464,0.94447464,0.8447862
31,-0.7541735,2.3273149,0.5912602,0.4574276,-0.82097524,0.15024972,-0.5964685,0.19689849,-0.012960061,-0.0014980137
32,0.24980383,0.6398413,0.92175215,0.70280665,0.28051925,0.17104357,1.1766075,0.88019305,-0.386674,-1.1911774
33,-0.54942316,1.4227833,1.3087727,-0.8906299,-0.4543388,0.40532875,0.6554204,0.7808155,0.6121692,-0.28054053
34,-0.12475364,-0.9636133,-0.2729746,1.3453672,-1.1730227,1.1075883,0.672398,0.3622507,-1.295973,-0.36286336
35,-1.4575622,1.5689013,0.14589714,-0.026630104,-0.42256212,0.49533495,-1.3255118,0.2532543,-1.0799897,0.32169175
36,-0.79223406,-0.331643,-0.4621975,-0.25327623,1.6727835,3.190586,-0.078320265,-0.957015,-1.4674394,-0.74675065
37,-2.0480716,-0.95053035,1.0158594,1.6227391,0.9610898,2.049476,-1.0670881,-1.3045051,-1.738009,4.4778037
38,-1.2218136,-1.835215,-1.0781986,1.3559597,0.17334169,1.3610556,-0.011631519,-1.2430476,-1.2656089,5.0118146
39,-0.6018371,-1.0562397,-0.31027153,-0.5823723,0.46377963,0.87128335,0.2631818,-0.91902536,-1.0970774,4.2408237
40,1.6651493,-1.3591523,-0.9752935,-0.23888117,0.0030085444,0.31049094,-0.52329457,0.050854325,-1.4172771,2.080596
41,1.1113448,-0.38686293,0.41917065,0.48734304,0.4547784,-0.26123708,-0.32658795,-1.6118362,-0.51382965,0.66879386
42,-0.56604564,0.32434168,0.12386423,0.2581737,0.76179445,-0.30959183,0.06705952,1.4937093,1.1188761,2.2292986
43,1.2538446,-0.06947078,-0.9498584,-0.11726099,0.46390414,-0.93372154,-1.7974148,-2.003388,-0.023504123,1.1642308
44,1.7517111,0.5699049,0.34693918,-2.3777437,-0.109375596,-0.8972718,0.36636296,-0.28687775,-0.725148,-0.2177139
45,0.81981915,0.88274086,-0.07180952,-2.30733,1.2929134,-0.83099806,0.41688752,-1.3599216,0.36400533,-0.46802667
46,-0.9507179,0.05315575,-0.5745728,1.4116466,0.11364925,-0.49731615,-0.40231246,-1.6708097,0.49055576,0.051128447
47,0.054556906,-0.6419319,0.41916734,0.32641795,0.2325427,0.3767347,0.6148874,-0.08039479,0.4114669,-1.1561043
48,0.011662334,-0.3549867,-1.2731905,4.2988305,2.1846132,2.6881433,-0.2896404,-0.032039404,-0.017503023,1.9356699
49,-0.07721183,-1.0084492,-1.1755853,3.525759,-0.25248355,2.326795,0.65490997,2.708383,-0.51520157,3.0854053
50,-0.62048817,-0.5922965,-0.84690815,3.7140653,-0.6366919,2.749665,-0.07665616,1.510503,0.60096306,3.2297525
51,-0.73359275,-1.1099331,-0.4289742,1.5138161,-0.36632782,1.936723,-0.055077195,0.7386531,-0.066942155,2.6574473
52,1.2877417,0.65517217,-0.27392095,0.7596856,0.6940243,1.3231611,-0.7461676,2.0818584,0.87593096,3.2048936
53,-0.020811997,-3.1669896,-0.24371561,-0.028777316,-1.151745,-1.4547571,-0.4479515,-0.25463733,-1.0782834,0.15501596
54,0.5209569,1.1482954,1.2417376,0.03903622,0.21331757,0.08777645,-0.8901466,1.4758456,-0.036828846,-0.9959634
55,-0.69495505,-0.34218436,0.42281437,-1.2652751,1.1085676,-0.11538613,1.0134621,-0.20015025,0.33464465,-1.0638242
56,0.9553991,2.076229,0.92236423,-0.78762966,1.5531251,0.09239292,0.70602715,0.746862,-2.2653666,0.32579815
57,-0.89988416,1.5563691,-0.4874311,0.555295,0.58308303,0.43219155,-2.2298744,1.152599,-1.0268034,-0.19584441
58,-1.2362282,0.56455827,0.25524727,-0.15553789,0.8175525,-1.6582574,1.8053083,-0.53867376,0.98133725,-0.099137604
59,-0.16674198,0.77256626,-1.2312942,0.20555931,-0.020018652,-1.1731343,0.51698995,0.4449928,-0.7590177,0.35394633
60,-1.2810638,-0.68734384,-0.85457015,-1.0946964,-1.4281783,-0.4975056,0.34544718,-0.5558459,-0.6888726,0.07333797
61,-0.7891248,2.4423878,0.40892395,1.4518594,0.29607493,0.23953289,-1.0675399,-0.08700231,-0.4967102,-1.8649733
62,-1.6203965,0.1770393,-1.9218237,-1.7399257,1.8748704,0.5266063,-0.79938006,-1.6866212,0.603469,0.0141938925
63,2.1224906,0.12738949,1.3927642,-1.5826677,-0.18968916,0.7027963,-1.1501037,-1.4828892,0.39635324,0.03864807
64,0.096768916,-1.5757093,1.349311,-0.23901358,-0.54993457,-0.20468256,0.25029722,0.77315956,-0.829034,-0.19624767
65,0.6241913,-0.030950315,0.7204094,-0.30574757,0.8881904,0.14815255,-1.2432096,0.651553,0.7912259,1.3342259
66,-0.78890574,0.1329353,0.6338669,0.14249523,2.4024801,-0.39140302,-0.8493355,-2.1085954,0.34941572,0.33741763
67,0.79909515,0.9685753,-1.5000888,-1.3640542,-0.23143643,-0.34107447,0.93406296,-1.3621471,0.6178133,1.0512862
68,-0.035994843,-0.6018043,-0.0048162043,0.48534864,0.6274909,-1.7402065,-0.04464227,-1.4649696,-1.3883145,-1.08746
69,0.70850915,-0.21045622,-1.7799311,-0.9892082,-0.49129587,-0.215649,1.038878,0.7708399,0.31015566,1.4811094
70,-1.3662515,-1.0758953,1.5093714,-0.9720163,-0.54483175,-1.0569766,-0.05118169,-0.5726235,-0.44561327,-0.18338074
71,0.5206301,0.35283387,-1.0929601,0.33130962,0.721998,-0.22349168,1.2693809,-1.082444,-0.31953192,-1.581633
72,-1.4044023,-0.5592145,0.42013484,-1.1259764,-1.7222861,0.05292988,1.0177975,0.43429416,-1.9360107,0.5988467
73,-1.073851,0.109170035,-1.0337152,0.74983084,0.48152685,-1.4166026,0.624717,0.9587591,-0.6465776,-0.9090147
74,-0.28168416,-0.6494801,-1.1010813,-0.6523805,-0.4414832,-0.07744339,-1.3996992,0.5985574,-0.37758678,-0.9437287
75,-0.22290246,0.4244666,-0.16309123,-0.20108989,-0.6038703,-0.73270226,1.0239768,1.146761,0.26807952,1.0281372
76,-1.0014902,0.36629337,0.9511487,0.5760037,1.2173148,-0.43588537,-0.1972248,-0.48000163,0.6003741,0.043906033
77,-0.22811666,1.8713057,-0.14146416,-1.4263139,0.22466125,-0.1895327,-0.62302184,0.098844945,0.5253407,-0.91082036
78,-0.20477366,-0.784672,1.2817243,-0.3453494,-0.7138089,-0.34793055,-1.0182135,0.6697991,-1.5584176,0.13074471
79,0.18410589,0.773513,0.79973614,1.2526826,0.7235048,-0.3582274,1.0353568,0.7950392,0.16733897,-1.4862802
80,1.1302327,-1.8440925,-0.9625428,-2.0965927,0.25022435,-0.85943776,-0.72766715,-0.65762746,-0.22815394,-0.4256681
81,-1.4974337,1.174034,0.7194879,-0.45711797,-0.80700994,-1.4072131,-0.95289326,-0.5417615,0.616101,0.9206864
82,0.47702315,1.3204653,-0.108229525,-0.14318869,-0.34938598,-1.0612051,1.4702166,-0.12610286,-0.3685891,-1.0151582
83,0.29943335,-1.4871187,-0.08571179,0.8615973,-0.6146287,0.35462347,0.53261566,-0.91432416,-1.722244,-0.8974112
