,0,1,2,3,4,5,6,7,8,9
0,0.015058149,2.5005498,-0.4319017,0.36030978,-0.9043242,0.97708017,0.11508435,0.40878427,-1.7142953,-0.46846157
1,1.6480967,-0.20982951,-2.3570492,0.42005435,-1.635052,-1.0869007,0.41802588,-0.46548304,0.28516856,-1.3957564
2,1.5103418,0.22700663,-0.245092,0.76252437,0.52134454,-0.43642575,1.0740714,-0.5048944,1.2491449,-1.1220379
3,-0.14932376,-1.1840323,0.45114067,-0.12154174,-0.03575997,1.5842257,-0.46666068,0.86718726,0.018275911,-1.6078259
4,0.48217267,0.13539103,-0.6821973,-0.3661163,1.0461259,0.68652266,-0.8615871,1.6504582,-0.7867488,0.69819945
5,0.87105376,0.24258912,-1.6014217,-0.15175688,1.7723453,0.5719881,0.5649107,1.6537702,-1.2214383,-1.188911
6,-0.68501824,-1.95383,-0.25777054,-0.1775441,0.61348623,2.9676495,-1.891253,1.0423138,0.30569902,-0.7799677
7,-0.72346383,-0.56164074,-0.17029,-0.1593186,0.7836277,-0.56304353,-0.79671454,0.7746628,0.60427356,1.6185055
8,0.073490545,0.21577713,0.3853088,-0.0607346,-0.22655779,1.0994008,-0.19051132,0.20036969,0.51460046,1.5710539
9,0.19210654,0.17851192,-0.30141377,1.5547328,-0.03542286,-1.7434392,-0.19966051,-0.36837876,0.7586512,0.81328154
10,-1.5987444,0.6173821,1.2762125,-0.23376185,0.8014036,-0.35227507,-0.72558904,-0.75810313,-0.107858524,-1.0175364
11,0.44209278,0.3329677,1.1941712,-0.44495553,3.251185,1.4886528,-1.6245762,-1.6163839,1.0520711,2.156626
12,0.76425827,-1.0383449,0.6544394,0.98403716,0.009176552,1.4105396,0.72778916,-1.0479267,0.7049029,-0.29779595
13,0.3058268,0.38427278,-0.5242481,0.91440195,0.53456473,-1.8120651,-0.8447586,-0.9942686,-0.20484582,-2.0040898
14,1.2490653,1.0159287,0.5431171,-1.3007443,1.129192,1.1596848,0.42272216,-0.22272655,1.7489783,0.17998596
15,-0.09713742,0.5606542,-0.0024204776,-0.42946208,-0.69597536,-0.1718503,-0.44820383,0.6222882,-1.8695843,0.68974763
16,1.7220997,-0.57188004,-0.33313623,1.4894297,0.9384834,-0.8849474,-0.47879815,0.36900547,0.9401186,-0.017141953
17,0.7977377,0.42441937,0.17137584,2.2280347,0.569487,0.25646454,0.7665098,-1.0633543,0.49379447,0.7491188
18,0.7424423,-0.29672766,-0.8154239,-1.1407735,-2.3035448,0.34525412,-0.20371817,-1.4844238,1.4303268,-0.9883746
19,-0.0046793707,-0.10413666,0.8464643,0.2090775,0.6643204,1.049723,0.5292888,0.3945049,0.1783456,0.044017866
20,-1.1520652,0.88149905,0.6127572,-1.6729138,0.47863996,-1.898402,0.12783638,-3.1728728,1.3356304,0.5081204
21,-0.34390217,1.3761715,0.78610367,0.91655016,0.68465555,-0.83597094,-0.2041563,0.56045794,0.7003485,0.3397579
22,-0.0650931,0.271196,1.9803983,0.3021993,1.1135944,-0.20876259,-1.3648838,0.95235616,-0.8507253,-1.5049814
23,-1.6468217,-0.56657445,-1.6059618,-2.1122718,-0.62402207,0.6025475,1.1084052,-0.5370225,1.2410629,2.0910842
24,0.58493865,-0.55593413,-0.7865317,-1.0759386,0.20941934,-1.2716908,0.56951994,-1.0879118,-0.65895194,0.54453397
25,-0.99760294,-2.623733,0.15937683,-0.4945255,-1.0768623,-0.028426029,-0.80488,-1.2991112,-0.14754389,0.9289579
26,1.2716913,-0.20895454,0.86787814,1.543133,1.7107364,-0.43371457,-0.7483816,1.0458212,0.15381305,0.6883366
27,-0.40660006,-1.2152972,1.1177678,0.11439683,0.09998119,-0.36942083,1.2745202,2.016769,-0.9780198,0.22266077
28,0.14915183,-0.59868324,1.6854153,1.621409,0.19741866,-0.49562663,0.03156413,0.83219516,-0.20634583,0.7562841
29,1.7883161,2.0735345,0.057644904,0.84577435,-1.9613066,1.3229251,1.4132886,0.23085839,-0.62606,-0.9447249
30,-0.18146788,0.34806478,0.7315732,-0.81549853,0.17327668,-1.8664763,0.508248,1.5784099,0.6746251,0.03888391
31,0.18379879,1.3255613,-0.042110145,-0.82991993,0.79543734,-0.34435844,0.2759729,0.33612403,-2.7579267,1.5192676
32,-0.14810146,-0.6340901,2.280482,-1.1800667,-0.47788328,-0.003401965,1.2707428,2.4824402,0.40803593,-1.0667055
33,-0.6959667,-0.52575564,1.1049039,1.3144755,0.361071,0.5039388,-0.37186515,-1.3312205,-1.5440394,-0.5418296
34,0.4809669,1.1462526,-0.27170342,-1.963906,-0.3433802,1.2406379,-1.0777665,0.23210415,-0.44320786,0.8769097
35,0.6389793,-0.1613932,-0.68594414,-0.98843366,0.9172307,-0.8055783,0.05327885,-1.103139,-0.3067047,0.67413175
36,0.5792278,-1.9201488,-1.2397978,-0.65124756,-0.79201305,-1.0727353,-1.0005548,-1.4802024,-0.3907833,-1.393932
37,3.0233102,0.5683773,1.5769286,0.3229709,0.39853078,-1.6146486,0.053569973,0.25790733,1.7466269,-1.7688388
38,3.2993133,0.45734468,-1.4751613,-0.6628357,-2.5936852,0.47399458,-0.2964563,-1.7862713,2.4119804,-0.19926155
39,3.6309319,-0.19041723,-0.5602201,0.43592888,-0.895127,1.5152884,-0.3389253,-1.2611845,2.8265743,-0.5448257
40,0.8764471,-1.6858053,0.3084759,0.90581447,-1.0665293,-1.9248029,-0.5778015,-0.41775352,0.20098543,0.408126
41,-0.070237786,0.5558177,1.5850687,-0.64856094,-0.11561096,-0.32644206,1.4972891,-0.19627953,-0.93183583,-0.2896878
42,1.8394755,0.6846533,-1.657904,-0.016928338,-2.282216,-1.6078676,-1.647404,0.44645247,-1.3077087,-0.54775625
43,1.09165,0.638558,-1.1955699,-0.026021725,-1.5699087,-1.0982928,-0.057200216,1.1680175,1.0383425,-0.9549908
44,0.81843174,0.61467165,2.269725,-0.3141173,0.84448326,1.2766109,0.68253225,-1.490751,1.2080553,-0.38514158
45,-0.6426284,0.8760769,1.676045,-1.0488405,0.97180754,0.88845253,1.14412,0.23851313,-0.96933734,0.72993857
46,-1.2308263,0.7053488,0.7519944,-0.28162253,-0.1710077,-1.2806706,0.08046365,0.12336475,0.06465006,-0.275267
47,-1.0570043,0.035177983,0.47681457,1.2017617,-0.17534147,0.6618177,0.9517893,0.621834,-0.26750386,1.5042347
48,0.37035537,-0.5096193,-0.9277028,-0.58537954,-0.25415993,-1.5046581,-0.53413206,-1.6225909,-0.022203952,-0.7068656
49,-0.46050602,-1.2981725,-0.51701224,0.092235535,-0.051134408,-0.70054626,0.23746163,-0.91494393,-0.07267398,-0.5919968
50,0.8331173,-0.43844298,-1.3202313,0.13459423,-1.0928495,-0.98238873,-1.7868991,-0.35753244,0.5788085,-1.2193753
51,0.38817263,0.730621,-0.8645557,2.1230583,-1.1697487,-1.2038306,-0.5630461,-0.8700691,0.19840872,-0.8335662
52,0.8672136,0.5888885,-0.8994422,-0.9203652,1.1830306,-0.4368274,0.35214117,0.8642631,0.32500494,0.5201038
