,0,1,2,3,4,5,6,7,8,9
0,-0.35901308,1.293389,0.20410256,-0.08276056,-0.70647395,-1.2640591,1.7627964,0.4273438,-1.419413,-0.41517597
1,1.0724434,1.2611362,-0.27396843,-0.17135578,-0.9378106,-0.22972277,1.6864033,-0.23309052,0.17181191,0.45396906
2,0.20939258,-0.46979237,1.3005859,0.9172825,0.10537737,0.34223145,0.9361193,0.5527462,-0.34322104,-0.80338204
3,-0.5700081,-0.075599134,0.37853062,0.19112428,-1.3513818,0.59328026,3.4837596,1.0565683,-1.195302,1.5677383
4,-0.0918871,1.813217,0.9100368,1.2183301,-0.03580001,0.07363878,1.2547839,0.5586355,0.8077302,0.090916485
5,1.2911301,0.62119365,-1.0053606,0.4405976,-2.1489997,0.37360042,-0.48272055,-0.43985057,-0.3366799,1.9515424
6,-0.699505,-0.58340025,0.3229264,-0.35020667,-1.557019,-1.1096566,2.5146391,-2.338407,0.44623864,0.24876216
7,1.8029702,-1.0545086,0.29921287,-1.3057872,-0.38481882,1.6636834,1.0718658,-0.53897476,0.25131133,0.9892189
8,-1.1672816,0.1663702,-0.7812238,-0.114246964,0.13691963,-0.3913199,-0.227278,-0.20283575,-0.19020611,0.5966754
9,1.6826413,0.51125824,0.56029177,-0.17642467,0.8962208,-0.7855072,-0.91579944,1.309017,0.53631735,0.87467325
10,-0.08005738,1.2871422,0.860502,1.579421,0.7335789,-0.04478178,0.14963773,0.6699078,1.7730498,0.9152012
11,0.41535938,0.03008065,1.5926987,-1.0918422,0.45091936,-0.13182175,1.1307538,0.8369896,1.0596409,0.13110152
12,-1.6457627,0.41183186,0.037997864,-1.6529984,0.71747965,-0.29106894,1.7861307,0.5166497,0.106515735,0.6530139
13,-0.56379396,1.0095687,0.06810126,0.93992,0.8163234,-1.0306202,-1.3369932,0.8071576,0.39765775,0.66214216
14,1.2493265,-0.0240857,0.031018436,-1.1104745,1.5870178,-0.9566598,-0.044495564,-0.28954557,0.42518693,-0.58448255
15,-0.23512733,1.4538198,-1.0976313,-0.033112817,-1.2023816,2.2475033,2.287252,-1.4690325,-0.13607502,-0.3309192
16,-1.447958,-0.5828296,0.34561032,-0.62856966,-0.15038164,-1.2873666,0.3481438,-1.0303197,-0.40380472,0.46679714
17,2.8710375,-1.3677619,0.42432317,1.3839122,-0.5237261,0.44151545,0.033072673,2.359605,-0.72212875,0.048310995
18,-1.1881971,0.8021704,0.26110214,0.14526676,-0.11116809,-0.8693886,1.0450888,0.30119425,-1.5382564,0.79028064
19,1.2533659,1.9619751,-0.514364,1.2123312,0.84719545,1.3013887,0.37572867,0.019396562,0.36513746,-0.8483675
20,0.58549166,-0.20744066,-0.009767361,0.62892467,-0.22733477,0.92925346,1.3448782,0.5294895,1.7743988,-0.072808266
21,-0.51266074,0.56190324,0.5840283,0.14579765,2.6241212,1.3838036,0.70663786,-0.16613726,0.7225917,-0.48632884
22,-0.2975767,2.1086197,-0.7736368,-0.5316808,-0.7440158,-0.3667048,0.87739646,-0.52373576,-0.041478008,0.92652154
23,-0.2958459,-0.16640103,-0.8829263,0.98049235,1.197855,1.0076356,-0.58059156,0.024344541,-0.93317366,-0.28405553
24,0.30761045,1.5437773,1.5571945,0.29581323,-0.23685333,0.5640201,-0.77310455,-0.8764848,1.2798867,-1.2986035
25,-0.36429757,2.3011734,-0.15067792,0.91146487,-1.3357744,0.6974471,0.4546548,0.80829513,0.4018351,0.34352717
26,-0.23454657,0.34609962,-0.5766867,-0.15596022,0.0030969828,1.2656847,-0.6698406,0.7699188,0.61310035,1.5679548
27,0.09844841,-1.7042,0.84276956,-0.020181667,0.70413196,0.0979654,0.34661335,0.18761888,0.57583535,0.22393961
28,0.08933617,-1.4569502,-1.3079233,0.22807896,-0.41398725,-0.24552137,0.8569434,-1.3204201,0.0047377944,1.7189118
29,1.5406401,0.30535305,0.9432725,-0.049533222,-0.66952866,1.6563228,0.690961,0.7772338,-0.4539284,-0.72646356
30,1.175822,0.6421803,-0.6790988,0.25244117,1.8611981,0.31559485,0.68622446,-1.2709953,-0.18134893,0.68648165
31,0.033041403,-1.806607,0.16799489,-0.06449659,1.6782839,0.13978608,-0.1425993,2.0422335,0.90900654,-0.8101615
32,-1.3711288,-0.581453,0.19151904,-0.5417702,0.7861371,2.434222,-0.2072947,0.4836169,1.6089039,0.9177497
33,-0.9979774,0.7895522,1.0052688,-1.1197624,-0.22459158,0.46380517,1.2691311,-0.3950414,-0.2830636,-0.09534109
34,0.731642,1.347646,1.6367359,1.2089053,0.6894189,1.6562828,-0.0015108287,-2.1579237,-0.64430004,1.9075133
35,0.8727912,1.422023,0.23608969,-0.7866259,0.6728193,0.21567333,0.6449596,-0.636694,-1.7046119,0.49772283
36,-0.9834913,-0.89628613,0.21352077,-0.8306527,0.007778883,-2.237339,-0.29908472,-2.1743486,-2.2524328,-1.6626266
37,0.4550553,2.2410014,-0.2736988,-0.45732695,0.3017253,-1.6365527,-0.76041675,-0.3733825,-0.69240654,-2.2401462
38,-0.22532706,3.3078547,0.67383885,0.07615688,0.6142511,0.30209038,-0.39279452,-1.042574,-2.0562599,0.6884589
39,1.0302373,2.527268,-0.5348331,1.412718,-0.9771576,0.72701377,-0.48051155,0.92284113,-1.6678832,-0.32418442
40,-0.5906001,1.3438637,0.89731187,0.2580451,0.7806333,-0.049794547,-0.5221859,-0.8989518,-0.7982048,-0.08649032
41,-0.1761963,0.24318199,-1.887419,-2.037349,-0.65719783,0.48693758,-1.0265813,0.25467077,0.54722327,0.76405656
42,1.4873202,-1.2612276,-1.3233936,2.1850772,-0.19327423,0.5621538,-0.027438223,-0.19551516,-0.39151376,0.8799225
43,0.6030094,1.4319413,-1.4250004,1.0699733,0.9346153,1.0456266,0.23554982,1.2418154,1.2018728,-0.7296354
44,1.5622969,-0.72265184,0.44534135,1.6035529,-1.7699583,-1.8686419,0.36726576,1.264117,0.9797415,-0.8780787
