,0,1,2,3,4,5,6,7,8,9
0,1.1143298,-0.0425556,1.0533153,-0.8886297,-0.51389235,-1.230926,0.36260873,-0.46947527,1.374043,-0.68007094
1,0.114935994,-0.6913104,1.0651295,-1.6108812,1.1172915,0.037343174,0.9360982,0.7147532,-0.0536983,0.68702394
2,1.1441295,2.2522836,-0.4253913,-1.8066295,0.12001498,1.4150562,1.6238145,-1.3177,0.41599834,0.3960771
3,0.4092211,1.2406337,1.7269523,1.0613049,1.3071057,0.6557435,0.50699764,0.06198758,0.49231538,0.6531762
4,-0.06056708,1.4347868,0.8433041,0.1566649,0.12174752,0.0043051243,-0.39478576,-1.0201585,0.71468115,-1.8964994
5,-0.68561316,0.44435337,-1.1978743,-0.628543,-0.73087156,0.06199467,0.41184434,-0.66520023,-0.04371977,0.055490267
6,-0.32530493,0.91921943,0.061840117,-0.8730609,-1.3559107,-0.11338577,0.8331988,0.19857907,1.0965415,-0.112932816
7,-0.024674505,0.7068567,1.8515985,0.9754627,-0.13426949,0.12035613,-0.26849264,1.8816001,-1.1703423,-0.32633662
8,0.93018717,0.11914247,0.9710823,0.6489452,-0.38082647,0.99059135,-0.39235967,1.779168,0.8978338,0.015818298
9,-0.22321433,-0.19991124,-1.0011705,-0.00684005,0.55817074,2.520697,-0.28049964,0.6972486,0.3765267,1.2279905
10,0.9816936,-0.9393594,0.33073354,0.5907271,0.73617595,0.15936372,3.0901015,1.4555498,0.4460672,1.0332216
11,0.15236364,0.32917982,2.012307,-0.09784804,-0.7667896,-1.8922114,1.4750266,-0.28355408,0.79137176,-0.9076868
12,-0.5443758,-0.50566673,0.098939694,-0.65110713,-0.106496796,-2.3601885,-0.15102392,-1.5824088,-1.2357833,0.004441932
13,-0.121903524,-0.23246917,-1.5328528,0.41422462,0.34584087,-0.9063975,-0.66571414,-0.23542722,-1.163595,-0.7534462
14,1.2880797,0.9189598,-0.49846137,1.2553469,-0.82495785,0.67591757,1.0525178,-1.259073,0.77788866,-0.05145065
15,-0.43023887,1.3562357,-0.3940953,1.6796095,0.4790584,-1.0438145,1.3426584,-0.46608543,-0.3365486,0.14673217
16,-0.0065041557,-1.2896744,-2.2705355,0.069376044,-1.0653625,0.45471042,0.13450187,-0.83620113,1.8440728,-1.5325485
17,-0.52583224,0.3133262,-0.81803054,0.6382925,1.6255492,-0.6365216,-0.48223588,-1.3472036,-0.03515263,-0.17671646
18,1.7046196,-1.1430073,0.11586758,0.46885273,0.016158342,-0.889177,-0.5367492,1.1132698,0.11533323,0.18340728
