,loss,val_loss
0,30.083614349365234,28.997596740722656
1,7.804604530334473,8.689044952392578
2,6.057419300079346,6.116002082824707
3,4.963554382324219,4.739501476287842
4,4.23612642288208,4.094172954559326
5,3.824676513671875,3.753697395324707
6,3.6275405883789062,3.4923887252807617
7,3.4790544509887695,3.3315513134002686
8,3.3766062259674072,3.229372978210449
9,3.3419480323791504,3.1854498386383057
10,3.261258602142334,3.0609230995178223
11,3.2160027027130127,3.115773916244507
12,3.1462159156799316,3.0648415088653564
13,3.1474833488464355,3.010354518890381
14,3.1143529415130615,3.0274102687835693
15,3.0970301628112793,3.0948526859283447
16,3.034853935241699,2.9151041507720947
17,3.0658838748931885,2.937694549560547
18,3.013699531555176,2.8261196613311768
19,2.9925687313079834,2.843445062637329
20,2.96351957321167,2.87508225440979
21,2.9535021781921387,2.808528423309326
22,2.948399782180786,2.8337976932525635
23,2.9223570823669434,2.8172521591186523
24,2.9054596424102783,2.818216562271118
25,2.910250425338745,2.772987127304077
26,2.879628896713257,2.7893781661987305
27,2.8521857261657715,2.7468340396881104
28,2.856910228729248,2.686229705810547
29,2.846914291381836,2.7035858631134033
30,2.8368279933929443,2.7720727920532227
31,2.8329484462738037,2.7397656440734863
32,2.8014636039733887,2.816051721572876
33,2.8030507564544678,2.722036123275757
34,2.7949774265289307,2.7182672023773193
35,2.788694143295288,2.6248908042907715
36,2.766176700592041,2.778198480606079
37,2.712681531906128,2.719529628753662
38,2.797264814376831,2.6874563694000244
39,2.7572057247161865,2.775914430618286
40,2.736513137817383,2.6627919673919678
41,2.702817440032959,2.6425652503967285
42,2.6966331005096436,2.5988197326660156
43,2.6945738792419434,2.609097480773926
44,2.693748950958252,2.67798113822937
45,2.70992112159729,2.637791395187378
46,2.713073968887329,2.6467950344085693
47,2.697913885116577,2.6328041553497314
48,2.6271378993988037,2.547605514526367
49,2.65439772605896,2.721845865249634
50,2.664228916168213,2.501873254776001
51,2.6652917861938477,2.5472795963287354
52,2.637673854827881,2.783057928085327
53,2.6682627201080322,2.5705199241638184
54,2.6201720237731934,2.54205584526062
55,2.6043038368225098,2.508319616317749
56,2.6128034591674805,2.597156047821045
57,2.606170415878296,2.534740686416626
58,2.614630937576294,2.556499719619751
59,2.5682685375213623,2.503462314605713
60,2.6061110496520996,2.603574275970459
61,2.5840325355529785,2.472346305847168
62,2.5741610527038574,2.4702672958374023
63,2.566946029663086,2.460326910018921
64,2.538207530975342,2.4981796741485596
65,2.5386576652526855,2.5246217250823975
66,2.5748608112335205,2.474738836288452
67,2.5521187782287598,2.5542256832122803
68,2.570016860961914,2.454552173614502
69,2.514375686645508,2.4766592979431152
70,2.546706199645996,2.4398128986358643
71,2.5381128787994385,2.523906946182251
72,2.5153088569641113,2.4682505130767822
73,2.5076563358306885,2.4618875980377197
74,2.5061776638031006,2.463690757751465
75,2.4719698429107666,2.420559883117676
76,2.5010664463043213,2.423887014389038
77,2.4927117824554443,2.4597458839416504
78,2.4633941650390625,2.4262948036193848
79,2.469425916671753,2.4009523391723633
80,2.515415668487549,2.4997341632843018
81,2.442460060119629,2.3626503944396973
82,2.472146511077881,2.3616933822631836
83,2.458841323852539,2.3055169582366943
84,2.4536192417144775,2.4188318252563477
85,2.442086696624756,2.3752989768981934
86,2.4594852924346924,2.422786235809326
87,2.4302008152008057,2.5675413608551025
88,2.4293124675750732,2.3106114864349365
89,2.4175281524658203,2.3693888187408447
90,2.422630548477173,2.3511412143707275
91,2.424617052078247,2.3501205444335938
92,2.445505142211914,2.413743257522583
93,2.429145097732544,2.268723487854004
94,2.380706548690796,2.3566110134124756
95,2.388417959213257,2.337874412536621
96,2.4106216430664062,2.3932292461395264
97,2.4002013206481934,2.415354013442993
98,2.3590497970581055,2.294039011001587
99,2.384643077850342,2.3236894607543945
